,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
20,WECC_PNW_GrantCountyPUD,SH,WECC_PNW_GrantCountyPUD_capacity_SH20,,,,,,,,,,-72.61880120042214,-73.48724750733132,-74.30407494916899,-75.12372360595387,-75.93649463964714,-76.74791168264778,-77.62364275722878,-78.51205990053576,-79.46740732709671,-80.53323454452479,-81.72104972182412,-83.0633512672071,-84.57826722731784,-86.27895780822723,-88.14646653873264,-90.18977082524819,-92.38845652122926,-94.68965035779942,-97.05123087850203,-99.48960194975194,-101.95311166122507,-104.3501442116626,-106.68782793950285,-108.40580009730857,-110.01242768615131,-111.51755274016458,-112.85260335260546,-114.03493395782145,-115.0475189198491,-115.87625099853429,-116.51553648599358,-116.96823896577436,-117.24495017443104,,,,
21,WECC_PNW_IdahoPowerFE,SH,WECC_PNW_IdahoPowerFE_capacity_SH21,,,,,,,,,,-33.929122424017415,-34.52534904092747,-35.0769055670852,-35.609702934008446,-36.13266778654221,-36.6487341782386,-37.16779209664897,-37.72781109890457,-38.34171621073108,-39.024685119439354,-39.80744237890032,-40.700773302427,-41.757485758286435,-42.98961717071809,-44.40040755020986,-45.99116587509638,-47.75768318620972,-49.66023780082039,-51.70082187712086,-53.811995111145215,-55.97859707038047,-58.150431345145414,-60.31002770960486,-62.198197623359015,-64.04616470251008,-65.81114556565585,-67.49902189612251,-69.06743892902891,-70.53198967834132,-71.84247674314541,-73.01253956388011,-74.02017665794578,-74.89325558852543,,,,
22,WECC_PNW_IdahoPowerMV,SH,WECC_PNW_IdahoPowerMV_capacity_SH22,,,,,,,,,,-85.02556973986835,-86.51969938941588,-87.90188685934896,-89.23706432466659,-90.54760174396434,-91.8408517853071,-93.14159852108448,-94.54499275382858,-96.08342428904325,-97.79492804831615,-99.75649902919643,-101.99516496903024,-104.64326112335526,-107.73095298956844,-111.26635995650201,-115.25276229257221,-119.67961244671677,-124.44736883153796,-129.5610237478447,-134.85157340601728,-140.28102612457894,-145.72359090078277,-151.13548776630063,-155.86719643463277,-160.49815776047348,-164.9211576127392,-169.15093534924725,-173.08135094167014,-176.75148011026573,-180.03552936828078,-182.9676788274127,-185.4927932981988,-187.6807082278187,,,,
23,WECC_PNW_IdahoPowerTV,SH,WECC_PNW_IdahoPowerTV_capacity_SH23,,,,,,,,,,-155.4521545323507,-158.18387010783505,-160.71092192090828,-163.15202539485938,-165.54807950009373,-167.91252711145174,-170.29068092090165,-172.8565050348217,-175.66921769856873,-178.7983581169532,-182.38469615830826,-186.47764660474522,-191.31915785669085,-196.9643814594654,-203.4281620826348,-210.71649703729418,-218.81010224757438,-227.52698594001373,-236.8762755326254,-246.54898158492824,-256.4756439479583,-266.4262790713834,-276.32084408783106,-284.9718217803302,-293.4386032186717,-301.5251689263117,-309.25846685474454,-316.4444413082998,-323.15453438283873,-329.15875798652286,-334.5196035795304,-339.13626755632527,-343.1364299872679,,,,
24,WECC_PNW_Olympia,SH,WECC_PNW_Olympia_capacity_SH24,,,,,,,,,,-114.91606786452766,-116.29034605546114,-117.58293965640426,-118.87999770626384,-120.16617221923107,-121.45020410131279,-122.83601011757958,-124.24189128119868,-125.75368668252847,-127.44031150730062,-129.31997692821992,-131.4441102509137,-133.84139831410647,-136.53266656670345,-139.4879172244506,-142.7213566392524,-146.20068031955927,-149.84221863637734,-153.5793162322962,-157.43793150644956,-161.33632757618423,-165.12952645424502,-168.82880842356417,-171.54742401363566,-174.08984170685702,-176.4716360905762,-178.58429512991248,-180.4552814560613,-182.0576527468489,-183.36908491347006,-184.38072615853721,-185.0971079774184,-185.53499132866102,,,,
25,WECC_PNW_PacificorpEastID,SH,WECC_PNW_PacificorpEastID_capacity_SH25,,,,,,,,,,-69.34517850008339,-70.56376118723423,-71.69104603950082,-72.77999045875032,-73.84883894221574,-74.90358818102152,-75.96445157601958,-77.1090322459683,-78.36374667770934,-79.75961540347564,-81.35943402540185,-83.18524583324722,-85.3449808525934,-87.86324146843977,-90.7466496942536,-93.9978808522886,-97.608332567831,-101.49682068454526,-105.66741682455377,-109.98228482875494,-114.4104394306979,-118.84928796836493,-123.26312436265853,-127.12221267244293,-130.89913343580744,-134.50644492104163,-137.95616825781212,-141.16173773144158,-144.15502272904024,-146.83342856268365,-149.22483185765137,-151.28426544034335,-153.06868572475517,,,,
26,WECC_PNW_PacificorpEastUT,SH,WECC_PNW_PacificorpEastUT_capacity_SH26,,,,,,,,,,-409.95712758189694,-417.1611851523132,-423.8255051526032,-430.26316290859745,-436.58201684450904,-442.817518397937,-449.0891658228502,-455.85573581210133,-463.2733982292728,-471.5255412862824,-480.9834021077973,-491.7772969457564,-504.54529010721495,-519.43282678828,-536.479055227929,-555.6997914850458,-577.0441797553149,-600.0322728490921,-624.6881415171638,-650.1969213798503,-676.375432710655,-702.6171648055675,-728.711029281219,-751.5253156207111,-773.8538411324232,-795.1796648849429,-815.5738537915728,-834.5246457874684,-852.2204473729826,-868.0547358672826,-882.1923132288242,-894.3673410284151,-904.9165360844988,,,,
27,WECC_PNW_PacificorpEastWY,SH,WECC_PNW_PacificorpEastWY_capacity_SH27,,,,,,,,,,-186.74963281557305,-190.031329889589,-193.06715785618783,-195.99973334088673,-198.87818958168228,-201.71867593300445,-204.5756279773796,-207.6580343459848,-211.0370358062775,-214.7961720235891,-219.1045543318973,-224.02154628549144,-229.8378082169731,-236.61959543730103,-244.38474132163233,-253.1404506311246,-262.86355679019357,-273.33542727507864,-284.5670271442418,-296.1871575247738,-308.11237372365406,-320.0663891644286,-331.9530457968195,-342.3457413012984,-352.5171559690246,-362.23180534898216,-371.52206287505413,-380.1548032488408,-388.21585213940256,-395.4289175144293,-401.8690723587727,-407.41521808504456,-412.22074083529833,,,,
28,WECC_PNW_PACWSouth,SH,WECC_PNW_PACWSouth_capacity_SH28,,,,,,,,,,-162.9363805409365,-164.88493237052938,-166.71766583210533,-168.55672931489647,-170.38036132546904,-172.20095535773444,-174.16585217867814,-176.15921300739026,-178.30274676545014,-180.69416642838917,-183.359293124802,-186.371044238616,-189.77009406157984,-193.5859704337146,-197.77614030910738,-202.36074648939632,-207.29398531086284,-212.4572238724446,-217.7559533479874,-223.2269794486341,-228.7544096620173,-234.13268362620974,-239.3777953488957,-243.2324467702323,-246.83727196530486,-250.21435371973317,-253.20983575791382,-255.86265660089344,-258.1346154596966,-259.9940596133733,-261.4284383381264,-262.44417671851926,-263.0650396637667,,,,
29,WECC_PNW_PortlandGeneral,SH,WECC_PNW_PortlandGeneral_capacity_SH29,,,,,,,,,,-303.90238397074125,-307.5367444759757,-310.9550852191956,-314.3852324634039,-317.78659754625676,-321.1822963141532,-324.84714283988836,-328.565079288141,-332.5631122445223,-337.0234920211499,-341.99437914859794,-347.6117761987593,-353.95154722475496,-361.06876636623457,-368.8841026965659,-377.4351257592559,-386.6364044028798,-396.2666693115821,-406.1496464237987,-416.35398427169247,-426.66352480218814,-436.69486509549483,-446.47783653149446,-453.6673773352812,-460.3909523094112,-466.68974937749135,-472.27680200209494,-477.22473674663917,-481.4623030358955,-484.9304634877648,-487.6058089969887,-489.5003233728891,-490.6583319683504,,,,
30,WECC_PNW_PugetSoundCentral,SH,WECC_PNW_PugetSoundCentral_capacity_SH30,,,,,,,,,,-240.9160580175408,-243.79716673046232,-246.50702759452378,-249.22624796291007,-251.92265151503983,-254.61456314366131,-257.5198393928414,-260.4672022314265,-263.63660922024536,-267.17253776087085,-271.11316670871827,-275.56631095840106,-280.59211109975087,-286.23422669361,-292.42976881533934,-299.2085204044638,-306.502756634464,-314.1370681168399,-321.9717150723638,-330.06111804733496,-338.23391956381863,-346.18618018290164,-353.94154847999977,-359.64099646317624,-364.97105395528445,-369.96437233623016,-374.39346129785423,-378.31589493726375,-381.6751899604116,-384.42454497934796,-386.54540262283126,-388.04726295487603,-388.965264526051,,,,
31,WECC_PNW_PugetSoundNorth,SH,WECC_PNW_PugetSoundNorth_capacity_SH31,,,,,,,,,,-155.04751063318201,-156.9017196779337,-158.64571791778712,-160.39573969902779,-162.13107715166763,-163.8635237154076,-165.73328637815337,-167.6301349104421,-169.6698854685556,-171.94552007138012,-174.48160966922796,-177.34754121437027,-180.58201967657158,-184.21314325019745,-188.20043820638176,-192.56307209531062,-197.25745892339646,-202.17070962358227,-207.21289119146834,-212.41902732078614,-217.6788366521244,-222.7967114133217,-227.78787123223674,-231.45589248846403,-234.88618332288797,-238.09975734171974,-240.95020750898388,-243.47458706433108,-245.63654478150232,-247.4059604652916,-248.77089105869155,-249.73745056376737,-250.3282532671624,,,,
32,WECC_PNW_SeattleCL,SH,WECC_PNW_SeattleCL_capacity_SH32,,,,,,,,,,-144.60059537277039,-146.32987003652812,-147.9563597672049,-149.58846718027652,-151.2068796771921,-152.8225960698337,-154.56637636746433,-156.33541752124225,-158.23773213378024,-160.36003720708004,-162.72524813029887,-165.39807664610535,-168.41461982983463,-171.8010826532244,-175.51971845870446,-179.58840330992402,-183.96648798525473,-188.548689747548,-193.25113517035052,-198.1064880929271,-203.0118977815622,-207.78493628111758,-212.43979773918548,-215.86067212358805,-219.0598340768101,-222.05688133348556,-224.71527158808274,-227.06956147741639,-229.08584907724332,-230.73604365497616,-232.00900686246084,-232.9104407476384,-233.46143587364776,,,,
33,WECC_PNW_TacomaPower,SH,WECC_PNW_TacomaPower_capacity_SH33,,,,,,,,,,-71.85439276673348,-72.71369753356994,-73.52192679180932,-74.33294756799646,-75.13716311712454,-75.94003892809359,-76.8065517808369,-77.68561716474063,-78.63090830260096,-79.68551628616139,-80.86082814580492,-82.18900020123648,-83.68796967755661,-85.37075825235115,-87.21860899621967,-89.24040481656137,-91.41594645258473,-93.69291719613838,-96.02963897451781,-98.44234298185982,-100.87992101215956,-103.25172164101352,-105.56479817171862,-107.26468641207373,-108.85440213156025,-110.34368376395231,-111.6646812120517,-112.83456623194965,-113.83649240490331,-114.6565009880234,-115.28905715456206,-115.736994345082,-116.01079280417389,,,,
34,WECC_PublicServiceCO,SH,WECC_PublicServiceCO_capacity_SH34,,,,,,,,,,-784.9497319649578,-798.7434256916969,-811.5036775473285,-823.8299365389844,-835.9287204595755,-847.8679085934677,-859.8763056524526,-872.832336764081,-887.0350222022115,-902.8354975322623,-920.9445748413935,-941.611772189295,-966.05879880628,-994.5641403193042,-1027.2027543217964,-1064.0049240076473,-1104.8732751704324,-1148.8888472834974,-1196.0977288963672,-1244.939689601073,-1295.063993021683,-1345.309345982604,-1395.2715750744762,-1438.9543573517,-1481.7070476609808,-1522.539853123372,-1561.5888463932936,-1597.8741506285035,-1631.756509970285,-1662.0746083108822,-1689.1439938976935,-1712.4556627649354,-1732.654330563594,,,,
35,WECC_PublicServiceNM,SH,WECC_PublicServiceNM_capacity_SH35,,,,,,,,,,-273.25716463540607,-278.0590334483075,-282.5011398662243,-286.7921644318228,-291.00400024123326,-295.16027747104926,-299.34064775277426,-303.85090896100365,-308.795156210209,-314.2956270209616,-320.5997697171686,-327.79444667324674,-336.30496002854255,-346.22825636411056,-357.5904299616787,-370.40202302460324,-384.6291375865907,-399.9518645659512,-416.38624833578643,-433.38914056430133,-450.8384426970041,-468.32988466722634,-485.72276538881505,-500.92964137382774,-515.8127331932299,-530.027473564987,-543.621232181981,-556.2528937387357,-568.0480406989316,-578.6023950127424,-588.0258055225568,-596.1410774669598,-603.1726496394316,,,,
36,WECC_SaltRiverProject,SH,WECC_SaltRiverProject_capacity_SH36,,,,,,,,,,-654.6109783643476,-666.1142670184063,-676.755713994228,-687.0352314327542,-697.1250454128811,-707.081764049677,-717.096199659065,-727.9009172815186,-739.7452856932155,-752.9221353604347,-768.0242499696479,-785.2597157899775,-805.6473805793938,-829.4194881890616,-856.638549709273,-887.3298198924966,-921.4120932526498,-958.1190001421807,-997.4889762331682,-1038.2208631045783,-1080.0221631952977,-1121.9244128816238,-1163.5905506420916,-1200.0199265367594,-1235.6736496879325,-1269.7262796139091,-1302.2912944774432,-1332.551523302796,-1360.8078096543989,-1386.0916707842107,-1408.6662590172,-1428.1070891023194,-1444.9518234221048,,,,
37,WECC_TucsonElectric,SH,WECC_TucsonElectric_capacity_SH37,,,,,,,,,,-317.1724968810726,-322.7460770765467,-327.90207723435395,-332.88271507953107,-337.7714376932866,-342.5956728728822,-347.4478731140406,-352.6829812617397,-358.4218216223215,-364.80627658581926,-372.1235620532229,-380.474500106235,-390.3527434607704,-401.87081904441453,-415.05901476746254,-429.9295670774586,-446.4431302444459,-464.22838239530955,-483.30394640452874,-503.0393842274062,-523.2929747733152,-543.5954774767592,-563.7835790907881,-581.4343617605219,-598.7093247060258,-615.2085250188222,-630.9869452051813,-645.6486491025271,-659.33940161193,-671.5899529017576,-682.5278056915319,-691.9472881373426,-700.1089087335235,,,,
