,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
20,WECC_PNW_GrantCountyPUD,SH,WECC_PNW_GrantCountyPUD_capacity_SH20,,,,,,,,,,-72.61880120042214,-73.48134012827582,-74.28402590476892,-75.07667499624092,-75.8433077601254,-76.58074619291047,-77.34291214266966,-78.06289227064426,-78.77531705561158,-79.50057652509564,-80.22538332062261,-80.95792876936491,-81.69252224727073,-82.4311859561631,-83.16024445075995,-83.90345561372759,-84.65540589161174,-85.41651758210864,-86.20347563599083,-87.0685012066662,-88.01626622320974,-88.98794374811398,-90.02438094239926,-90.69093670876094,-91.42615541883855,-92.2511487243239,-93.12516811185583,-94.07085727939287,-95.07480059642899,-96.12659720116194,-97.21135776330014,-98.31573563802891,-99.42877307796127,,,,
21,WECC_PNW_IdahoPowerFE,SH,WECC_PNW_IdahoPowerFE_capacity_SH21,,,,,,,,,,-33.929122424017415,-34.52029588768513,-35.05964694369249,-35.569060183476665,-36.05187551076729,-36.50342925852731,-36.92335227252702,-37.33586971536094,-37.7365016930973,-38.1195959078989,-38.4923827926694,-38.84099788052562,-39.19432549277117,-39.54603278697927,-39.90281228056963,-40.273680813048045,-40.67668025037348,-41.11679515854978,-41.63608632848221,-42.220001773271996,-42.88700346308797,-43.62857205315018,-44.452801020124056,-45.20460189931859,-46.05695303052215,-46.99708123389508,-48.0412647674234,-49.170111616374086,-50.39056438554582,-51.676929423631975,-53.02972676699821,-54.424521902158965,-55.86585010425725,,,,
22,WECC_PNW_IdahoPowerMV,SH,WECC_PNW_IdahoPowerMV_capacity_SH22,,,,,,,,,,-85.02556973986835,-86.50703630818305,-87.85863716168359,-89.1352145633738,-90.34513823216186,-91.47672112993499,-92.52903816501792,-93.562797015785,-94.5667711751323,-95.52679611979447,-96.46099114178907,-97.33461221852835,-98.22004276873731,-99.10141284067713,-99.99549372302111,-100.92488140002877,-101.93478835651362,-103.03770579572836,-104.33903705424429,-105.80231520074935,-107.47380549116467,-109.3321586511214,-111.39765673967345,-113.28165177159917,-115.4176233314679,-117.77356213593629,-120.3902611103957,-123.2191243294793,-126.2775497948539,-129.50114983053592,-132.8912276352266,-136.38655090222312,-139.99848492262078,,,,
23,WECC_PNW_IdahoPowerTV,SH,WECC_PNW_IdahoPowerTV_capacity_SH23,,,,,,,,,,-155.4521545323507,-158.16071821050957,-160.63184854679827,-162.9658135896341,-165.17791568678243,-167.2467874394678,-169.17073750360987,-171.0607576600203,-172.89632249825462,-174.65153503619018,-176.35952275525824,-177.95676319762734,-179.57559488719855,-181.18700280886912,-182.82164989105607,-184.5208483466345,-186.3672601112729,-188.3837228379771,-190.7629453296994,-193.43825513650515,-196.4942389743074,-199.8918639885367,-203.66821184518992,-207.11271786540388,-211.017912291237,-215.32527258557508,-220.1093804085136,-225.28138788378567,-230.8731037584769,-236.7668081162421,-242.96488359381652,-249.3553792329993,-255.95907418285196,,,,
24,WECC_PNW_Olympia,SH,WECC_PNW_Olympia_capacity_SH24,,,,,,,,,,-114.91606786452766,-116.28099788720137,-117.55121292298519,-118.80554534492862,-120.01870806953175,-121.1856720456232,-122.39176623278603,-123.53110320723003,-124.65848418273973,-125.80617548357237,-126.95315044772208,-128.11237149117042,-129.27483345094421,-130.4437363727353,-131.59743946418504,-132.7735385326005,-133.96346686707682,-135.16789273519646,-136.41321933976093,-137.78208436563665,-139.28188093567576,-140.81951800140143,-142.45963440358622,-143.51442966895152,-144.67788103121467,-145.98339675322836,-147.36649409981393,-148.86300572984626,-150.45170199645432,-152.11612399201417,-153.8327100043802,-155.5803395535124,-157.34167248477382,,,,
25,WECC_PNW_PacificorpEastID,SH,WECC_PNW_PacificorpEastID_capacity_SH25,,,,,,,,,,-69.34517850008339,-70.5534334278186,-71.65577243870219,-72.69692380128895,-73.68371369332118,-74.6066103969104,-75.46485942552334,-76.3079727648612,-77.12679429704748,-77.90977171614396,-78.67168275951953,-79.3841908872894,-80.10633058881118,-80.82515864430422,-81.55435338618415,-82.31234365375956,-83.13600385833304,-84.03552157902804,-85.0968616992485,-86.29028250871924,-87.65351703810408,-89.16915324010375,-90.85373276224558,-92.39028196952364,-94.13233826556919,-96.05379550991304,-98.18792360831952,-100.49508868207134,-102.98948019834664,-105.61858483794104,-108.38346546402421,-111.23418221437272,-114.18000439635048,,,,
26,WECC_PNW_PacificorpEastUT,SH,WECC_PNW_PacificorpEastUT_capacity_SH26,,,,,,,,,,-409.95712758189694,-417.1001291614574,-423.61697350879376,-429.77208668632403,-435.60582391816195,-441.06183527817,-446.1356603678219,-451.12000578731653,-455.960742095132,-460.5895739856418,-465.093864977045,-469.3060941724597,-473.57526362521924,-477.8248551790842,-482.1357328535652,-486.61684487247607,-491.486186604289,-496.8039853173559,-503.07845106225955,-510.1337558091714,-518.1929709409977,-527.1531593386694,-537.1121124629982,-546.1959350593046,-556.4946812830515,-567.8540159866413,-580.4706253030843,-594.1102003528683,-608.8566268989568,-624.3994549581429,-640.7449680001856,-657.5979298902622,-675.0131392272631,,,,
27,WECC_PNW_PacificorpEastWY,SH,WECC_PNW_PacificorpEastWY_capacity_SH27,,,,,,,,,,-186.74963281557305,-190.00351677668922,-192.97216448909714,-195.77603115833182,-198.43349998297282,-200.9189016251617,-203.23020421929374,-205.50074573276126,-207.70586833515083,-209.81446115561602,-211.86632129450578,-213.78513719659443,-215.72989135279832,-217.66572709977387,-219.62948079170442,-221.67078210794966,-223.88893546909094,-226.31137647630084,-229.16961236278527,-232.38354738730698,-236.05479827036325,-240.1364735984481,-244.67312075998422,-248.8111157362592,-253.5025503920972,-258.6771197365486,-264.4244210973538,-270.6377186861334,-277.355225365594,-284.43552044447074,-291.88146626028987,-299.5585725552595,-307.4918019840893,,,,
28,WECC_PNW_PACWSouth,SH,WECC_PNW_PACWSouth_capacity_SH28,,,,,,,,,,-162.9363805409365,-164.87167785591504,-166.67268135599372,-168.45116532803098,-170.1712759011411,-171.82588251986178,-173.53597080516096,-175.15140584642262,-176.7498888005802,-178.3771692149818,-180.00343395500005,-181.6470620792153,-183.29528541091986,-184.95264120823876,-186.58844557774881,-188.25600459648493,-189.94317175705325,-191.65089457796148,-193.41660944542693,-195.35748609488036,-197.48400703499792,-199.66418098917703,-201.9896576192411,-203.48522326070508,-205.13484943940503,-206.9859048264982,-208.9469610980554,-211.06882441069797,-213.32139382305527,-215.68133269573715,-218.11523351517565,-220.59315012469347,-223.09049638862595,,,,
29,WECC_PNW_PortlandGeneral,SH,WECC_PNW_PortlandGeneral_capacity_SH29,,,,,,,,,,-303.90238397074125,-307.51202268839023,-310.8711819835487,-314.18833876070005,-317.3966198218477,-320.4827255417219,-323.6723134347234,-326.68535790373295,-329.6667840216589,-332.701922004249,-335.73516559182787,-338.80079466528605,-341.87499453494246,-344.9662279121709,-348.0172644330108,-351.127528448471,-354.27436478147183,-357.4595407054262,-360.75288106228106,-364.3729261302017,-368.33922746278256,-372.4056002393614,-376.74298572318304,-379.53245460862615,-382.60927101207807,-386.06178507389717,-389.7194683613769,-393.677082474513,-397.87848434806807,-402.2801474208098,-406.8197613420228,-411.4414717446543,-416.09942155727356,,,,
30,WECC_PNW_PugetSoundCentral,SH,WECC_PNW_PugetSoundCentral_capacity_SH30,,,,,,,,,,-240.9160580175408,-243.77756874135008,-246.44051401038251,-249.07016213665193,-251.61349995508263,-254.059984299638,-256.58850326629533,-258.9770689189268,-261.340569389757,-263.7466494893962,-266.15122782332867,-268.5814794787176,-271.01852556068235,-273.46907481246393,-275.8877583445387,-278.3533939746647,-280.84802200182065,-283.3730434171358,-285.9838112765941,-288.8535715470276,-291.99782355805195,-295.22140636435705,-298.6598322141702,-300.87116020397707,-303.31028052109417,-306.0472319959588,-308.94682964827956,-312.0841949391788,-315.41482092604775,-318.9042022936794,-322.5029430357904,-326.16676507282926,-329.85931559723645,,,,
31,WECC_PNW_PugetSoundNorth,SH,WECC_PNW_PugetSoundNorth_capacity_SH31,,,,,,,,,,-155.04751063318201,-156.88910690545904,-158.60291144930486,-160.29528679021965,-161.93211498960105,-163.506610731179,-165.13390189057714,-166.67112261995447,-168.19221202926192,-169.74070461586206,-171.28823070385562,-172.85227949529312,-174.42070100864643,-175.99781282219385,-177.55441666065764,-179.14123768755522,-180.74671749138855,-182.3717577147828,-184.05198219122954,-185.89888766405744,-187.9224491116601,-189.99706586220123,-192.2099501875437,-193.63310521852995,-195.2028616574149,-196.96429473246,-198.83040279320792,-200.84953212108965,-202.99303916816507,-205.23871718213,-207.55477613673028,-209.9127197745284,-212.28915234364715,,,,
32,WECC_PNW_SeattleCL,SH,WECC_PNW_SeattleCL_capacity_SH32,,,,,,,,,,-144.60059537277039,-146.31810709753162,-147.9164375472153,-149.49478266795342,-151.02132334691635,-152.48973145430415,-154.0073776875966,-155.4410223283881,-156.85962255810372,-158.30377957190092,-159.74703520860817,-161.20570026882308,-162.668443422197,-164.13929133376337,-165.59101307300446,-167.07091600277332,-168.56822050347245,-170.0837674661286,-171.65078043306943,-173.37324363081774,-175.2604599356896,-177.19529149843748,-179.2590743326722,-180.58633888498886,-182.0503270182136,-183.69307684580286,-185.43344878413393,-187.31653160019457,-189.31561171394193,-191.40997863740142,-193.56998431815023,-195.7690525423909,-197.98536393594046,,,,
33,WECC_PNW_TacomaPower,SH,WECC_PNW_TacomaPower_capacity_SH33,,,,,,,,,,-71.85439276673348,-72.70785233745185,-73.50208878998188,-74.2863942068068,-75.04495715212407,-75.77463307509035,-76.52877622537841,-77.24117761516378,-77.94610319186829,-78.66372835114727,-79.38090560145818,-80.10574004547686,-80.83260096045736,-81.5634892618877,-82.28487345654142,-83.0202613441094,-83.76429635591055,-84.51739634440223,-85.29607062929617,-86.15199066764866,-87.08977921033386,-88.05122855076542,-89.07675587984771,-89.73629526972135,-90.46377483548235,-91.28008400090997,-92.14490318436259,-93.08063772908348,-94.07401322172974,-95.11473828325498,-96.18808031316011,-97.28083315762862,-98.38215441398275,,,,
34,WECC_PublicServiceCO,SH,WECC_PublicServiceCO_capacity_SH34,,,,,,,,,,-784.9497319649578,-798.6265210681821,-811.1043995572618,-822.8896671227128,-834.0595923865939,-844.5062814828348,-854.2211940339375,-863.7647788085955,-873.0333935287375,-881.8962723697467,-890.5206912870342,-898.5858960498304,-906.7601249927997,-914.8968679025822,-923.1509560680373,-931.7309939341832,-941.0543797959614,-951.2364315121657,-963.2502248415708,-976.7590997882887,-992.1901737517759,-1009.3463518199396,-1028.4148764525107,-1045.8077783743427,-1065.5269088492491,-1087.2767605556376,-1111.433930744781,-1137.5497854503567,-1165.7849417289378,-1195.54497734778,-1226.841923340305,-1259.1104876081347,-1292.4555936728207,,,,
35,WECC_PublicServiceNM,SH,WECC_PublicServiceNM_capacity_SH35,,,,,,,,,,-273.25716463540607,-278.01833654167325,-282.36214297632944,-286.464837286885,-290.3533182717206,-293.9900258544093,-297.37198695368863,-300.69430532616894,-303.9209009607503,-307.00625158127826,-310.00858939221865,-312.8162532411746,-315.66187065217105,-318.4944384031385,-321.3678564538673,-324.3547443070529,-327.60040690383323,-331.1449887653699,-335.32723759994303,-340.02995513080174,-345.4018297194919,-351.37424856872326,-358.01239463424656,-364.0672219313322,-370.9318572872292,-378.5034285184856,-386.91303688280186,-396.00450365865703,-405.833742950718,-416.19382413998903,-427.0889354769359,-438.3222871421558,-449.9304051739864,,,,
36,WECC_SaltRiverProject,SH,WECC_SaltRiverProject_capacity_SH36,,,,,,,,,,-654.6109783643476,-666.0167740875117,-676.4227350210872,-686.2510911783575,-695.5662809382696,-704.2783259157737,-712.3801038396693,-720.3390024952596,-728.0685891209484,-735.4598111992265,-742.6521689711526,-749.3781685676701,-756.195089177779,-762.9807482078654,-769.864267635241,-777.0196137080409,-784.7948768772746,-793.2862267870526,-803.3051626309342,-814.5709258834879,-827.4397122695464,-841.7471539474741,-857.649402279281,-872.1542604631856,-888.5990833187324,-906.7374317059052,-926.8833699336227,-948.6627584771954,-972.2095443707631,-997.0280075656493,-1023.12818137512,-1050.0386389058194,-1077.8468814158525,,,,
37,WECC_TucsonElectric,SH,WECC_TucsonElectric_capacity_SH37,,,,,,,,,,-317.1724968810726,-322.6988397442347,-327.7407420661234,-332.5027829815186,-337.0161842117496,-341.2373493766839,-345.16282758928367,-349.01907785463135,-352.76422172015896,-356.345420995838,-359.83026642064857,-363.0891517075696,-366.3920900975592,-369.6798816083796,-373.01508849654596,-376.4820009910917,-380.2492760824066,-384.36350994311056,-389.21789064053684,-394.67638488854305,-400.91157684956676,-407.84382692014674,-415.5487936501957,-422.5766960825534,-430.54455134048584,-439.3329545866905,-449.0940764451457,-459.6466386129362,-471.0555411859544,-483.08059759417694,-495.72666918445856,-508.7653399207036,-522.239005964038,,,,
