,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
65,WECC_PNW_IdahoPowerMV,WH,WECC_PNW_IdahoPowerMV_capacity_WH22,,,,,,,,,,-72.08167786633408,-71.91485000508325,-71.44029008486248,-70.70627079196649,-69.74561475653545,-68.58393867695165,-67.23576923445665,-65.70539318692576,-63.99148378382169,-62.09346341345457,-60.01717213331016,-57.77783438304476,-55.39937890058422,-53.67101863605315,-52.63831383742214,-52.33060366435532,-52.755089341328,-53.89574034356015,-55.716273181674595,-58.1653150315672,-61.18177652749022,-64.69946738578327,-68.6510057659944,-72.53363014450622,-76.28260833321991,-79.8412287243237,-83.16398435983764,-86.21851940773621,-88.9864131465287,-91.46293246285771,-93.65588700486504,-95.58372887592476,-97.27310107302826,,,,
66,WECC_PNW_IdahoPowerTV,WH,WECC_PNW_IdahoPowerTV_capacity_WH23,,,,,,,,,,-131.7868514249351,-131.48184023186923,-130.61420285785667,-129.27219620152852,-127.51582984104255,-125.39193875754276,-122.92708206617668,-120.12909724159718,-116.99555858727335,-113.52541005639549,-109.72932901956545,-105.63515030286402,-101.28662279121119,-98.12666364302243,-96.2385706089594,-95.67598444198508,-96.45207113279365,-98.53752209076973,-101.8660002526642,-106.34358074133905,-111.85857393738276,-118.28996421884061,-125.51455744180214,-132.61315527214967,-139.4674079224211,-145.9736296231673,-152.0486200537572,-157.6332230825066,-162.693760124814,-167.22157763479547,-171.2309539834575,-174.75562513086402,-177.84430243876392,,,,
67,WECC_PNW_Olympia,WH,WECC_PNW_Olympia_capacity_WH24,,,,,,,,,,-113.02123881483537,-112.88349101455164,-112.32674838280894,-111.41942826872551,-110.20698235510555,-108.72463955331484,-106.99208365761977,-105.01465195795672,-102.78963278485699,-100.31485048384211,-97.59629634455106,-94.65219665085274,-91.51233213628882,-89.57722583161895,-88.92011144166018,-89.58983688932567,-91.59935654122299,-94.92224994212434,-99.49695664046257,-105.23567239943755,-112.0340062696301,-119.77915258278303,-128.35644425537507,-136.71770837570256,-144.74949946945532,-152.35022403272873,-159.43614076093272,-165.94564982877012,-171.8419039758612,-177.1137220182231,-181.77471894131997,-185.8606349008597,-189.42511793464354,,,,
68,WECC_PNW_PacificorpEastID,WH,WECC_PNW_PacificorpEastID_capacity_WH25,,,,,,,,,,-58.78839546173191,-58.652333946912094,-58.265292231374325,-57.66664056642099,-56.883148442134626,-55.93570833271255,-54.83616791299882,-53.58802337820812,-52.19019265675758,-50.64220465993989,-48.94882242351049,-47.122462700321066,-45.182641297296826,-43.773024738148266,-42.93077106295319,-42.679808711946386,-43.0260108618462,-43.9563033326651,-45.44109402575367,-47.43848427852777,-49.89865080858899,-52.76761012544802,-55.99040692838652,-59.156998830098054,-62.21459153408873,-65.11693217103029,-67.8269061631108,-70.3181247315877,-72.57556429915614,-74.59536463186963,-76.3838951247945,-77.95620494968107,-79.3340236096399,,,,
69,WECC_PNW_PacificorpEastUT,WH,WECC_PNW_PacificorpEastUT_capacity_WH26,,,,,,,,,,-390.8912610525684,-389.98657133122254,-387.41308343317314,-383.4325749942729,-378.22303964156185,-371.9233940017203,-364.612414719764,-356.313348427033,-347.0190002966864,-336.7262380020565,-325.4667315528154,-313.3230414635384,-300.42493073114906,-291.0522171185648,-285.45196899753086,-283.78328950574877,-286.0852301164862,-292.27085900140486,-302.1434146624674,-315.42430774670214,-331.78225713079354,-350.8583199569263,-372.28709168172793,-393.3421501159152,-413.6724594985899,-432.9704788214119,-450.989428698579,-467.55384689950426,-482.56383981368737,-495.9937402715542,-507.8858991631074,-518.3403802794584,-527.5016657553249,,,,
70,WECC_PNW_PacificorpEastWY,WH,WECC_PNW_PacificorpEastWY_capacity_WH27,,,,,,,,,,-151.6121777697297,-151.26128228414174,-150.26312207038646,-148.71923093445415,-146.69864598234722,-144.2552478054166,-141.41959093352327,-138.20069187011572,-134.59576000953274,-130.60358043879236,-126.23643677642184,-121.52635117451226,-116.52365387197604,-112.88832695627711,-110.7161990570898,-110.06898036238805,-110.9618174858139,-113.36099280529425,-117.19018985589109,-122.34135419199266,-128.68599419057165,-136.0848892708923,-144.3963126047863,-152.5627864565687,-160.44815711422885,-167.93314086213078,-174.92202115749637,-181.3467427288315,-187.16856056098166,-192.37751931376906,-196.9900453218385,-201.04494960707228,-204.5982714143345,,,,
71,WECC_PNW_PACWSouth,WH,WECC_PNW_PACWSouth_capacity_WH28,,,,,,,,,,-160.7608086468224,-160.56487690872478,-159.77296915204423,-158.48240185008297,-156.75782523459029,-154.6493487216219,-152.18497043539486,-149.37228210871226,-146.20742667735203,-142.6873095019617,-138.82045256104104,-134.6327808237739,-130.16665424707156,-127.41416933699234,-126.47949332555434,-127.43210723836458,-130.29043729754892,-135.01690318818794,-141.52394165156704,-149.68666040851264,-159.35657432808804,-170.37322922806055,-182.57352325903128,-194.46654084925322,-205.89091775976846,-216.70214793125385,-226.78111817769036,-236.04020923537922,-244.4270097572394,-251.92561568667432,-258.5553929065561,-264.36717802417184,-269.43727972300184,,,,
72,WECC_PNW_PortlandGeneral,WH,WECC_PNW_PortlandGeneral_capacity_WH29,,,,,,,,,,-299.844594771509,-299.47915077363865,-298.00211627501307,-295.59500204773855,-292.3783911039552,-288.44574551117785,-283.84928624466085,-278.6031730991025,-272.70021203343987,-266.13463105081394,-258.9223250027835,-251.1116480992135,-242.7816084280922,-237.64778427390698,-235.90446416839558,-237.68124132611567,-243.01248359550624,-251.82809768459373,-263.96476412486356,-279.1895388601487,-297.22547339603636,-317.77329504501085,-340.5287927972423,-362.7111708903062,-384.019459235484,-404.18413094270494,-422.98302088792906,-440.25270514439785,-455.8954281754277,-469.88152637428806,-482.2471202068502,-493.087028068467,-502.5435778465654,,,,
73,WECC_PNW_PugetSoundCentral,WH,WECC_PNW_PugetSoundCentral_capacity_WH30,,,,,,,,,,-236.9436392448489,-236.65485754824513,-235.48767316174246,-233.5855197961862,-231.04368473780997,-227.93602371986512,-224.30380287866848,-220.15821158813316,-215.49356496248845,-210.30530184583748,-204.60598269129275,-198.4338180341048,-191.85124176244142,-187.79438364477983,-186.4167746520836,-187.82082212606966,-192.03368427877237,-198.9999718853183,-208.590626393697,-220.6215704072466,-234.87395327701827,-251.11128329716485,-269.0931663934748,-286.62215802489305,-303.46042516268295,-319.3949818690577,-334.2502684910463,-347.89714393149035,-360.2583596655804,-371.31047487412394,-381.08203272509553,-389.64796075113713,-397.12072950599884,,,,
74,WECC_PNW_PugetSoundNorth,WH,WECC_PNW_PugetSoundNorth_capacity_WH31,,,,,,,,,,-152.49096190427346,-152.30510927351366,-151.55393878257038,-150.32976075724937,-148.6938996964118,-146.69388729089152,-144.35628138727634,-141.68828318495932,-138.6862340345576,-135.3471984909488,-131.67926014558608,-127.70701033712615,-123.47062994441627,-120.85973817858121,-119.97314370787187,-120.87675331963342,-123.5880453555082,-128.07137270461786,-134.24367653153317,-141.98648925733428,-151.15896411323703,-161.60890099029592,-173.18158831351602,-184.46280609005544,-195.29949096932052,-205.5545705630054,-215.11505909762207,-223.89784461376186,-231.85321190534705,-238.96607505119457,-245.25480371572777,-250.76761937288944,-255.57690523997917,,,,
75,WECC_PNW_SeattleCL,WH,WECC_PNW_SeattleCL_capacity_WH32,,,,,,,,,,-142.2163038301975,-142.04297372673625,-141.342416202315,-140.20072182372888,-138.67508311867493,-136.8098291496811,-134.62972832749273,-132.1414966433269,-129.34172196320696,-126.22766662878135,-122.80686956880871,-119.10226518704862,-115.15132702293549,-112.7163540120704,-111.88949721317549,-112.73222269333108,-115.26083112448794,-119.44207725533384,-125.1984986551275,-132.4196099482945,-140.9740544523616,-150.71988711913386,-161.51282065393647,-172.03392351044607,-182.1404455630064,-191.7045501963937,-200.62086448299183,-208.81187644751006,-216.23122063481424,-222.86482759499245,-228.72982926651684,-233.87119801826583,-238.35643997319335,,,,
76,WECC_PNW_TacomaPower,WH,WECC_PNW_TacomaPower_capacity_WH33,,,,,,,,,,-70.66959943632722,-70.58346888271299,-70.23535043004905,-69.66802388421418,-68.90990914443407,-67.98303404442304,-66.89970641119463,-65.66326353025231,-64.27200985660681,-62.7245850032006,-61.02473518661508,-59.18385688589905,-57.22057131359966,-56.0105935355134,-55.59971491474095,-56.01847894188435,-57.27498568652968,-59.35271504141699,-62.21317466210741,-65.80146256461506,-70.05230547236295,-74.89516857726122,-80.25835317076667,-85.48646066950803,-90.50855620928249,-95.2611156923049,-99.69177759331048,-103.76202494836625,-107.44881800707951,-110.74516543046323,-113.65958035798725,-116.21441029277703,-118.44320012764851,,,,
77,WECC_PublicServiceCO,WH,WECC_PublicServiceCO_capacity_WH34,,,,,,,,,,-563.0163487397444,-561.7132878775421,-558.0065901223043,-552.2733042940084,-544.769801746993,-535.6961696659196,-525.1658732096748,-513.2123954330146,-499.82537333849905,-485.0002953104965,-468.78277693315226,-451.2917334243225,-432.7140676288875,-419.21417258971235,-411.1479107841892,-408.7444448378023,-412.06002215253494,-420.96943133213193,-435.1892689055123,-454.3182714627815,-477.8792815255317,-505.3552993105773,-536.2200180100642,-566.546462480062,-595.8290218459609,-623.624732468366,-649.578148107921,-673.4365434820476,-695.0560378201836,-714.399661669348,-731.5284147136755,-746.5864228416825,-759.7817894623018,,,,
78,WECC_PublicServiceNM,WH,WECC_PublicServiceNM_capacity_WH35,,,,,,,,,,-177.74035353049945,-177.3289862605471,-176.15880750655282,-174.34884896397455,-171.9800452899626,-169.11556261995548,-165.7912211170783,-162.01759114931932,-157.7914011903139,-153.11122695432118,-147.9914689646487,-142.4696679302105,-136.60482778188572,-132.34300461767634,-129.79654175173567,-129.03778423436424,-130.08448897996777,-132.89712761981204,-137.38623164511492,-143.42512498244946,-150.8631723277223,-159.53716043775808,-169.2809379062914,-178.85478593661227,-188.09908668493492,-196.87399960481085,-205.06731278554562,-212.59924260953713,-219.4243669161622,-225.5310147057111,-230.93844315508053,-235.69215180693053,-239.85783746306333,,,,
79,WECC_SaltRiverProject,WH,WECC_SaltRiverProject_capacity_WH36,,,,,,,,,,-381.26509103544265,-380.38268039254694,-377.8725677461645,-373.9900841412917,-368.90883989665093,-362.76433064899544,-355.6333930731912,-347.5387013241686,-338.47323775639865,-328.4339471805459,-317.451719693995,-305.6070826588075,-293.02660350118236,-283.884704295944,-278.4223690573982,-276.7947828160734,-279.04003535548213,-285.07333564868776,-294.7027676874902,-307.6566027186392,-323.61171781710647,-342.21800952702847,-363.119071833805,-383.6556239916886,-403.48527491990876,-422.3080571793719,-439.88326862508717,-456.0397679960865,-470.68012168283144,-483.77929460083874,-495.3785946982288,-505.5756215742475,-514.5112993163195,,,,
80,WECC_TucsonElectric,WH,WECC_TucsonElectric_capacity_WH37,,,,,,,,,,-184.73078651912644,-184.30324039458543,-183.08703913640434,-181.2058958929252,-178.74392843805268,-175.7667871975295,-172.31170112232766,-168.38965630735188,-163.99725255885622,-159.13300957470392,-153.81189424307786,-148.07292372888418,-141.97742255602824,-137.54798416743668,-134.9013702796892,-134.11277123519997,-135.20064231831597,-138.12390053071377,-142.78955861503886,-149.0659583956857,-156.79654016266176,-165.8116715832792,-175.9386666053783,-185.88904895539588,-195.49692310516775,-204.61694865438758,-213.13250045796227,-220.96065705130488,-228.0542098445219,-234.4010288237307,-240.02112854029002,-244.9617980095242,-249.29131785329344,,,,
81,WECC_VEA,WH,WECC_VEA_capacity_WH38,,,,,,,,,,-8.021808347604745,-8.003242448896389,-7.950429739173885,-7.868742377484346,-7.761833120759112,-7.632552793937385,-7.482518038810755,-7.312205919053742,-7.121468783573161,-6.910242351258856,-6.679176549017027,-6.429965670609114,-6.165272691638943,-5.972927352183975,-5.857999950110573,-5.823755574729528,-5.870995634170049,-5.997936127264245,-6.200539145814343,-6.473087523385856,-6.808782761405907,-7.200258691581603,-7.6400165399357824,-8.072105103522153,-8.48932048223433,-8.885351368366708,-9.255133394576527,-9.595065752848226,-9.903098442379981,-10.178704725596248,-10.422753720732198,-10.637298921009116,-10.825305365837803,,,,
82,WECC_WAPA_CO,WH,WECC_WAPA_CO_capacity_WH39,,,,,,,,,,-241.8002230492288,-241.24059381673402,-239.64866785224146,-237.18637737845674,-233.96382692573897,-230.06694850296975,-225.54447231272422,-220.41077841719135,-214.66141619056245,-208.29444801651695,-201.32946454894184,-193.81753664264616,-185.838933990831,-180.04109590154553,-176.57685563904727,-175.54463232399004,-176.96858268712572,-180.79493183610796,-186.90196568097517,-195.11735249063082,-205.23616609380662,-217.0363691319598,-230.29192713235003,-243.31631097759637,-255.89237453592054,-267.8298769607679,-278.97616375080673,-289.22269626442517,-298.5076816203109,-306.8152424429726,-314.1715764392134,-320.6385817618462,-326.3056331702538,,,,
83,WECC_WAPA_LwrCO,WH,WECC_WAPA_LwrCO_capacity_WH40,,,,,,,,,,-121.2439033109403,-120.9632930133197,-120.16506662922815,-118.93042050540626,-117.31456345375915,-115.36058365693934,-113.09291550088255,-110.5187694622694,-107.6359139002915,-104.44337725188385,-100.95098269800022,-97.1843382786349,-93.18369296791431,-90.27653055158065,-88.53948496024265,-88.02190568662628,-88.73590544217016,-90.65452032350817,-93.71672023245105,-97.83609428203194,-102.90988802239212,-108.82676708133336,-115.47339284645795,-122.0041028503777,-128.31001528862743,-134.2957392533139,-139.8847304494566,-145.02256523590606,-149.67825931482886,-153.84385142401186,-157.5324776647809,-160.77517512039492,-163.61675824366282,,,,
84,WECC_WAPA_UprMO,WH,WECC_WAPA_UprMO_capacity_WH41,,,,,,,,,,-12.834893356167594,-12.80518791823422,-12.720687582678217,-12.589987803974953,-12.418932993214579,-12.212084470299816,-11.972028862097206,-11.699529470485984,-11.394350053717057,-11.056387762014166,-10.686682478427246,-10.287945072974582,-9.864436306622308,-9.556683763494359,-9.372799920176915,-9.318008919567243,-9.393593014672076,-9.596697803622792,-9.920862633302947,-10.356940037417369,-10.89405241824945,-11.520413906530564,-12.224026463897252,-12.915368165635446,-13.582912771574925,-14.21656218938673,-14.808213431322441,-15.352105204557162,-15.844957507807969,-16.285927560953994,-16.676405953171514,-17.01967827361458,-17.320488585340485,,,,
85,WECC_WAPA_WY,WH,WECC_WAPA_WY_capacity_WH42,,,,,,,,,,-82.62462598032887,-82.4333972236328,-81.88942631349101,-81.04804648808876,-79.94688114381884,-78.61529377755505,-77.06993579975078,-75.31572096625354,-73.35112847080354,-71.1754962179662,-68.79551845487539,-66.22864640727387,-63.502308723881114,-61.52115172749493,-60.33739948613889,-59.98468241971413,-60.47125503195148,-61.77874211082172,-63.86555320188773,-66.6728014908743,-70.13046244248085,-74.16266452329052,-78.69217036133855,-83.14268256627817,-87.4400009670136,-91.51911909417707,-95.3278739641382,-98.82917725433673,-102.00191395651382,-104.84065867364133,-107.35436332354163,-109.56417888639389,-111.50064526812936,,,,
86,WECC_AZPublicService,HDV,WECC_AZPublicService_capacity_HDV0,,,,,,,,,,-6.973010605215701,-8.770295356375344,-11.858297901505331,-16.173732152385057,-21.70594253752738,-28.379999170147652,-36.17514999212381,-45.039513426576484,-54.892159073788896,-65.75674800202655,-77.6043112933644,-90.44779162999188,-104.1750997474825,-123.87775778575919,-146.7987034471666,-172.70694983195176,-201.63055896667612,-233.5070694279069,-268.36542526423716,-305.9493811831042,-345.7871740814314,-386.9700607346306,-429.5411501703208,-470.21558258064215,-509.2930824306704,-546.8958125921425,-583.0611024525184,-617.8116666501185,-651.0590782329035,-682.7410818906121,-712.686788287639,-740.6481413132575,-766.3328190875487,,,,
87,WECC_CA_BANC,HDV,WECC_CA_BANC_capacity_HDV1,,,,,,,,,,-5.8251331546054175,-7.229246703881194,-9.428163935902445,-12.386623823675807,-16.104252014648633,-20.53220632934394,-25.66421444127755,-31.47043465470591,-37.89267965835608,-44.95479357660149,-52.639850692031345,-60.96590019077101,-69.84972698698162,-85.08046159889693,-102.64289143754998,-122.38258519665258,-144.3507938774975,-168.50034772812054,-194.82279708494386,-223.11836356494976,-253.1040484708178,-284.1389841903907,-316.24266078413825,-347.0611336421372,-376.78502997828673,-405.49026933452217,-433.1957476940213,-459.90877017491323,-485.5525548607668,-510.07406400344024,-533.3455661486503,-555.1898486022774,-575.4018128822134,,,,
88,WECC_CA_IID,HDV,WECC_CA_IID_capacity_HDV2,,,,,,,,,,-1.3462658632661624,-1.6707752074079298,-2.1789742694804355,-2.862713756465829,-3.721907150502789,-4.745266373332469,-5.93134180675649,-7.273236637394755,-8.757503002552474,-10.389651596977977,-12.165770661925732,-14.090031604725901,-16.14320231060957,-19.66322795401942,-23.722139422694205,-28.284245584713442,-33.3613912291433,-38.94267479800003,-45.02614346148056,-51.565625774205586,-58.49571696765916,-65.66830400026427,-73.08789128460452,-80.2104508665973,-87.08003923454439,-93.71420240584135,-100.11730749389656,-106.29104280881444,-112.21766302696645,-117.8849104182901,-123.26326454230733,-128.31176918491994,-132.98302335498468,,,,
89,WECC_CA_LDWP,HDV,WECC_CA_LDWP_capacity_HDV3,,,,,,,,,,-9.464393778531365,-11.745729361325855,-15.318423412756008,-20.125185526638273,-26.16540747310456,-33.35973284822332,-41.697970680187034,-51.131635629340764,-61.56618777493341,-73.04036789359357,-85.5266759007209,-99.05443723838489,-113.48844807179071,-138.23460684234297,-166.76919090922013,-198.84128777726505,-234.53416758724615,-273.77119121432713,-316.53863005501063,-362.5118938836087,-411.23118014468344,-461.6552382298148,-513.8157346438111,-563.8880943718422,-612.182039263926,-658.8209197090224,-703.8354369839739,-747.2374600903537,-788.9022374949534,-828.7435960373987,-866.5540038468876,-902.0455343344158,-934.8849534353657,,,,
90,WECC_CA_PGandE_BayArea,HDV,WECC_CA_PGandE_BayArea_capacity_HDV4,,,,,,,,,,-14.632317576230506,-18.159350318795006,-23.682873027858328,-31.114312527265167,-40.452728470195915,-51.57543279746732,-64.46666987386517,-79.05147949546902,-95.18369930086067,-112.9232240239284,-132.22753747391968,-153.1419779145908,-175.45751500606616,-213.7160302787401,-257.83159708020753,-307.4162950218103,-362.5988629507318,-423.26081382600466,-489.3809226974683,-560.4573605652366,-635.7792549560203,-713.7367922953454,-794.3789302201961,-871.7927283436189,-946.4570285836287,-1018.5625353959618,-1088.156714137964,-1155.2579147435447,-1219.6732665339537,-1281.2695424818028,-1339.725890315745,-1394.5971644313668,-1445.3681721206294,,,,
91,WECC_CA_PGandE_North,HDV,WECC_CA_PGandE_North_capacity_HDV5,,,,,,,,,,-15.480609829858434,-19.21211835271011,-25.055861115939546,-32.91813001252213,-42.797930180082616,-54.56546085636283,-68.20405299081067,-83.63440064548334,-100.70186785945823,-119.46982169686291,-139.8932811383159,-162.02021288272988,-185.62946828995564,-226.1059782153588,-272.7790956841847,-325.2384110569093,-383.62012667146075,-447.7988863331316,-517.7522345990034,-592.9492494939295,-672.6378465076851,-755.1148849234688,-840.4321606425384,-922.3339371692383,-1001.3268167464706,-1077.6125597075995,-1151.241383161,-1222.2327008574857,-1290.3824606563217,-1355.5497118421445,-1417.3950010918652,-1475.4473759822947,-1529.161776084093,,,,
92,WECC_CA_PGandE_ZP26,HDV,WECC_CA_PGandE_ZP26_capacity_HDV6,,,,,,,,,,-2.159815772035607,-2.680426461777023,-3.495730763510548,-4.592654757684965,-5.9710596436023256,-7.6128359451742424,-9.515658038366329,-11.668461358056962,-14.049671483664829,-16.668129228700153,-19.51755895440128,-22.604652854033382,-25.898556825192987,-31.54573774988922,-38.05745378350511,-45.376445604723074,-53.521715821378294,-62.47577505227532,-72.23549037046129,-82.72678887646745,-93.844741629836,-105.35173071870354,-117.25498257702144,-128.6817125730787,-139.70260057843038,-150.34579568765088,-160.61830406547708,-170.5228342696249,-180.03091745831608,-189.12288854203103,-197.75138784636832,-205.85070927301138,-213.34480736090018,,,,
93,WECC_CA_SCE,HDV,WECC_CA_SCE_capacity_HDV7,,,,,,,,,,-32.43197892539259,-40.24951370620136,-52.49219304670934,-68.96369784931231,-89.66194387082206,-114.31499766466737,-142.88793746083059,-175.21461680020656,-210.97107233245768,-250.29005847171467,-293.0773396879399,-339.4334065293324,-388.89495114720086,-473.69350438908725,-571.473990995743,-681.3766000859355,-803.6866764491684,-938.1415980369815,-1084.6943205494738,-1242.232558973443,-1409.180691337028,-1581.9706266902372,-1760.7108777852468,-1932.2956357153182,-2097.786235495412,-2257.6053663445914,-2411.858233433612,-2560.5855086975043,-2703.35970156576,-2839.885519367067,-2969.4518051675846,-3091.0719105580074,-3203.603930371051,,,,
94,WECC_CA_SDGE,HDV,WECC_CA_SDGE_capacity_HDV8,,,,,,,,,,-6.574988764467645,-8.159850529082599,-10.641829174172193,-13.981124604158921,-18.17731427697169,-23.175268674920517,-28.96790804977202,-35.52154925488922,-42.77051466407886,-50.74171779943438,-59.41605413598568,-68.81389628888714,-78.84131709117061,-96.0326681367271,-115.85586801922265,-138.13660585566504,-162.93273006749342,-190.1909988521679,-219.9018748409083,-251.83986265208793,-285.6855338355999,-320.71552340774224,-356.95183033835883,-391.7374922968655,-425.28767548742,-457.68807239498005,-488.96001143793353,-519.111738104984,-548.0565865252491,-575.734691526746,-602.0018790872688,-626.6581243418349,-649.4719269659576,,,,
95,WECC_CA_TIDC,HDV,WECC_CA_TIDC_capacity_HDV9,,,,,,,,,,-0.9004057709156486,-1.1174432032341208,-1.4573354791578825,-1.9146322113137053,-2.489275535067457,-3.173715789476125,-3.9669834449489647,-4.864465794042514,-5.8571686748254175,-6.948777734753013,-8.13667672227721,-9.423655546386572,-10.79685143784855,-13.15110514774202,-15.86577496872666,-18.916990057733077,-22.312672413470036,-26.04553088640432,-30.114259390366573,-34.487977668339646,-39.12294188589677,-43.92009149264985,-48.88243911723011,-53.64612950432637,-58.240628391275926,-62.67767085637991,-66.96017770021898,-71.08927809363719,-75.05310365889585,-78.84345621524348,-82.44059198420985,-85.81711874518302,-88.94133389978546,,,,
96,WECC_ElPasoElectric,HDV,WECC_ElPasoElectric_capacity_HDV10,,,,,,,,,,-1.9340313143591898,-2.4325254636385583,-3.289012562143054,-4.485939606828281,-6.020351172828962,-7.871464737985366,-10.033524520108456,-12.492140666664813,-15.224866355729525,-18.238264211332208,-21.52429942647455,-25.086561778092708,-28.893962234536264,-34.358683253838244,-40.71602718656213,-47.901927602492705,-55.92416777361775,-64.76542342557464,-74.43372246761413,-84.85799281222172,-95.90738644180986,-107.32985471446905,-119.13735433212719,-130.4187979479604,-141.25731701464454,-151.68679457535393,-161.71758429343157,-171.35598629149203,-180.57747450698363,-189.36478183300707,-197.67051047468394,-205.42585969255953,-212.54975121189105,,,,
97,WECC_NevadaNorth,HDV,WECC_NevadaNorth_capacity_HDV11,,,,,,,,,,-2.9757433792958725,-3.7427375087716444,-5.06054751210737,-6.902165950380884,-9.263045541492577,-12.111209836941994,-15.437802862880863,-19.220684073761934,-23.425316292636033,-28.061796918062292,-33.11776341818736,-38.598739103244945,-44.45688970115496,-52.86503039264883,-62.64658045197556,-73.70296585185204,-86.04616210679808,-99.64951370490296,-114.52537256499292,-130.56438560043298,-147.5652271557701,-165.14008961286785,-183.3073698179076,-200.66524861721675,-217.34163390353453,-233.38865887690162,-248.8222539128582,-263.65211251947727,-277.840498354169,-291.36084386414655,-304.1402217533237,-316.07277368145384,-327.0337508208011,,,,
98,WECC_NevadaSouth,HDV,WECC_NevadaSouth_capacity_HDV12,,,,,,,,,,-4.871417078860882,-6.127018730438249,-8.284329136170344,-11.299135982543469,-15.163995177490902,-19.826559929810742,-25.27233263780972,-31.465068297142174,-38.348228096425196,-45.938341901821104,-54.21517172868798,-63.187759468202216,-72.77779840494364,-86.5422783836239,-102.55508726636161,-120.65485522423266,-140.8611866782251,-163.13044543414577,-187.48285210266485,-213.73939108130583,-241.57048380384884,-270.3412728872796,-300.0818747426127,-328.4974524513867,-355.79739661413083,-382.06705147215985,-407.3324957203031,-431.6095980390087,-454.8365824481749,-476.96995674639464,-497.89033588247634,-517.4244253007789,-535.3680059230617,,,,
99,WECC_NorthwesternMT,HDV,WECC_NorthwesternMT_capacity_HDV13,,,,,,,,,,-2.590148409522798,-3.2577559184219944,-4.404804924039183,-6.007787594530987,-8.062745881774067,-10.541846825506497,-13.437382003443789,-16.730079828111645,-20.389878428393505,-24.425566788245536,-28.826384304975836,-33.59713858172541,-38.696193681534474,-46.014812750182124,-54.528875657995,-64.1525815386202,-74.89635412688055,-86.73699191546166,-99.68524626925777,-113.64593400634705,-128.44381712405223,-143.74133987334426,-159.55451524855866,-174.6631709470075,-189.1786406365229,-203.1463021296233,-216.58002155372932,-229.4882363381882,-241.83809999212943,-253.6064875696744,-264.7299216482458,-275.11626094525457,-284.6569215082007,,,,
100,WECC_PNW_Avista,HDV,WECC_PNW_Avista_capacity_HDV14,,,,,,,,,,-4.206718923281149,-5.22072339002951,-6.808708846354996,-8.94521094224699,-11.62995933264635,-14.827681807423827,-18.53384869939179,-22.72690932071953,-27.36484271550268,-32.464868323460216,-38.01476295006041,-44.027561121863954,-50.443167650141305,-61.44230154234456,-74.12530877671975,-88.38066416040567,-104.24537947515101,-121.68539028278289,-140.69459451512097,-161.12871881703379,-182.78339086883608,-205.19579723093327,-228.3800129817857,-250.63609700895893,-272.10171399525376,-292.8316905283602,-312.8396726637241,-332.130935916575,-350.6500309208221,-368.3586555651086,-385.1645664085431,-400.9397862918036,-415.5361998597694,,,,
101,WECC_PNW_Bonneville_IDMT,HDV,WECC_PNW_Bonneville_IDMT_capacity_HDV15,,,,,,,,,,-1.1638685527591341,-1.4444121147913715,-1.8837584007121184,-2.4748622152672333,-3.2176487623701537,-4.102359316300329,-5.1277406587443215,-6.287830383296113,-7.571002595755042,-8.98202138061322,-10.517504959342245,-12.181059580859813,-13.95605877175279,-16.999177715087757,-20.508172146071118,-24.452186505494204,-28.841460804549694,-33.66657047052905,-38.92582725057029,-44.57931518544225,-50.57049079784729,-56.77130797442201,-63.18566085249681,-69.34322849112284,-75.28209843502547,-81.01743949924351,-86.55302712375575,-91.89032087987829,-97.0139796491194,-101.91340642613467,-106.56308031399472,-110.92759400502759,-114.96596857785775,,,,
102,WECC_PNW_Bonneville_OR,HDV,WECC_PNW_Bonneville_OR_capacity_HDV16,,,,,,,,,,-5.955416947824723,-7.390934627178735,-9.639032413594098,-12.663660638817658,-16.464436577600512,-20.991425655795464,-26.238215261286243,-32.17429626477637,-38.74017994892567,-45.96024373114774,-53.81718333673383,-62.32945163638964,-71.41197237187933,-86.98335462670526,-104.9385823494236,-125.11977025323776,-147.57931560935003,-172.2689936763141,-199.18016580702263,-228.10858541406645,-258.76492430639763,-290.4939813517066,-323.3156825213581,-354.82343533890463,-385.2121305493717,-414.55938569637783,-442.884519386979,-470.19500012415347,-496.41232870208614,-521.482281140694,-545.2742691688735,-567.6071165879148,-588.2711377230183,,,,
103,WECC_PNW_Bonneville_WA,HDV,WECC_PNW_Bonneville_WA_capacity_HDV17,,,,,,,,,,-10.09554637679378,-12.529017523078391,-16.339964038017804,-21.467274986658815,-27.910301578071454,-35.584395363032954,-44.47868576378469,-54.54145409590433,-65.67185584924835,-77.91121530895099,-91.23019849061298,-105.66008646382627,-121.05665904751733,-147.45306639928108,-177.89053799340792,-212.10142871805544,-250.1745617548875,-292.0281871411314,-337.6476607530811,-386.68674639710724,-438.65497863704843,-492.4416689224118,-548.0805955041203,-601.4921337028491,-653.0066598082932,-702.755750084234,-750.7721531854136,-797.068529622228,-841.511808548456,-884.0100701689842,-924.3419429226358,-962.200299242615,-997.2296826641541,,,,
