,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
24,WECC_PNW_Olympia,SH,WECC_PNW_Olympia_capacity_SH24,,,,,,,,,,-114.91606786452766,-115.85153296584166,-116.75823092005923,-117.63841137147644,-118.49088135169018,-119.3185296250915,-120.12078722195845,-120.89338535848461,-121.63829365186282,-122.3571138731062,-123.04507105189663,-123.70067054076144,-124.32528514179414,-124.92389916511421,-125.49039714144547,-126.02034899606497,-126.5078229143221,-126.94250661656787,-127.31980461654639,-127.62938140931604,-127.86595798576236,-128.027151630652,-128.11373090138258,-128.1374575356489,-128.10303602874143,-128.02243689625408,-127.90661560860032,-127.76127609785553,-127.5904610633381,-127.4003787756009,-127.19231286909506,-126.96661109887398,-126.72667859251403,,,,
25,WECC_PNW_PacificorpEastID,SH,WECC_PNW_PacificorpEastID_capacity_SH25,,,,,,,,,,-69.34517850008339,-69.88983058714051,-70.41389368775799,-70.91775844032371,-71.40084881983346,-71.86527665998013,-72.31120989012241,-72.73652068124768,-73.14264420482424,-73.53077783093322,-73.89849568873632,-74.24561241311635,-74.57396370350895,-74.88967976622305,-75.19038442555707,-75.47426698551205,-75.73781926827566,-75.97395636838814,-76.17764333971398,-76.33996974642538,-76.45488712173744,-76.51882524147629,-76.53136069189793,-76.49971653158693,-76.42828671143761,-76.32625385645275,-76.2023640526992,-76.06213893186587,-75.90977545947406,-75.75023460330526,-75.58508808627091,-75.41480713608176,-75.2410281126505,,,,
26,WECC_PNW_PacificorpEastUT,SH,WECC_PNW_PacificorpEastUT_capacity_SH26,,,,,,,,,,-409.95712758189694,-413.17701986526816,-416.27519349532884,-419.2539578610642,-422.1099075987381,-424.85552751686066,-427.4918103857875,-430.0061768353467,-432.40711135985265,-434.70169261148783,-436.87557924652396,-438.92767541730973,-440.8688334726892,-442.7352941697596,-444.5130099541514,-446.19127629316733,-447.74935342479216,-449.1453565698056,-450.34951996655127,-451.3091666047962,-451.9885389578736,-452.36653045602947,-452.44063794783995,-452.25356295075386,-451.83128176948804,-451.22808055127325,-450.4956646979716,-449.6666771750455,-448.7659297425463,-447.82275081444186,-446.8464321544002,-445.8397595820399,-444.8124069841981,,,,
27,WECC_PNW_PacificorpEastWY,SH,WECC_PNW_PacificorpEastWY_capacity_SH27,,,,,,,,,,-186.74963281557305,-188.21640497580378,-189.6277300849084,-190.98466014934309,-192.28564390829436,-193.53636862330268,-194.73728653555858,-195.88266730741788,-196.97637591912178,-198.02163694125824,-199.01191739636403,-199.94671808798014,-200.8309826358789,-201.6812199567875,-202.49103090444396,-203.25553919443666,-203.9652971487514,-204.60122480362202,-205.14976282641143,-205.58691501932978,-205.89639259380348,-206.06858077822267,-206.102339300647,-206.0171201773185,-205.82475651233855,-205.54997752098404,-205.21633679986977,-204.83870434735383,-204.4283827772155,-203.99873219511235,-203.5539853203618,-203.09541119003092,-202.6274165937405,,,,
28,WECC_PNW_PACWSouth,SH,WECC_PNW_PACWSouth_capacity_SH28,,,,,,,,,,-162.9363805409365,-164.26275117441617,-165.54833364908148,-166.79631767465625,-168.00501177354917,-169.1785118465585,-170.31601116692397,-171.41145714169087,-172.46764243773723,-173.48683816280416,-174.46227401579046,-175.3918307765217,-176.2774549039089,-177.1262135162885,-177.92943565538914,-178.6808400382336,-179.37201610547046,-179.98834235505595,-180.52330297148004,-180.96224352218545,-181.29767904311169,-181.52623114685647,-181.64898955014039,-181.6826309023169,-181.63382557985423,-181.5195462526351,-181.3553263854696,-181.14925342917715,-180.9070594176395,-180.63754688954506,-180.34253587541957,-180.0225194477355,-179.6823256446679,,,,
29,WECC_PNW_PortlandGeneral,SH,WECC_PNW_PortlandGeneral_capacity_SH29,,,,,,,,,,-303.90238397074125,-306.37627713201704,-308.7740938599001,-311.10178347268317,-313.35619109439057,-315.54495623446184,-317.6665742185885,-319.70975599381626,-321.67971033008973,-323.5806732062279,-325.4000169289061,-327.1337888138865,-328.7856193180467,-330.36868974628084,-331.8668273759519,-333.2683166106727,-334.55747041339896,-335.7070173465697,-336.7048043731502,-337.52349863491014,-338.14913947791604,-338.57542566985774,-338.80438970653614,-338.86713620361996,-338.7761064790267,-338.5629572740107,-338.2566609824075,-337.8723019922221,-337.4205714625185,-336.9178875344359,-336.36764485571246,-335.7707630852931,-335.1362472858069,,,,
30,WECC_PNW_PugetSoundCentral,SH,WECC_PNW_PugetSoundCentral_capacity_SH30,,,,,,,,,,-240.9160580175408,-242.87721600710265,-244.7780650441597,-246.62332140073386,-248.41048407543914,-250.1456092251087,-251.82750403184417,-253.44721919389622,-255.00888391981442,-256.5158562461683,-257.95812567531766,-259.3325587500886,-260.6420334846261,-261.8969992474844,-263.08463524886184,-264.1956540482914,-265.2176198791387,-266.1289135387249,-266.9199008091898,-267.5689137971359,-268.06488531161494,-268.4028201037283,-268.58432941742177,-268.6340711750688,-268.5619081267739,-268.3929358878231,-268.15012207967095,-267.8454247239964,-267.48731914719775,-267.08882069252917,-266.6526204384244,-266.17944743677464,-265.67644037521507,,,,
31,WECC_PNW_PugetSoundNorth,SH,WECC_PNW_PugetSoundNorth_capacity_SH31,,,,,,,,,,-155.04751063318201,-156.30966254925644,-157.5330011415877,-158.72056168413175,-159.87073459535134,-160.98741746533963,-162.0698426265227,-163.11225053356515,-164.11729864114974,-165.0871480970845,-166.01535639707114,-166.89990692694755,-167.74265190417236,-168.55031627931706,-169.31464891478842,-170.02967264768412,-170.68738413162973,-171.2738697919768,-171.78292928862192,-172.20061771079557,-172.51981249298538,-172.73729881874,-172.85411364410487,-172.88612618723363,-172.83968386582964,-172.73093758618757,-172.57466873133768,-172.3785731830268,-172.14810544798502,-171.8916418735103,-171.61091436994312,-171.30639213672913,-170.98266945353615,,,,
32,WECC_PNW_SeattleCL,SH,WECC_PNW_SeattleCL_capacity_SH32,,,,,,,,,,-144.60059537277039,-145.77770500690718,-146.9186165124914,-148.02616065036116,-149.09883629065226,-150.14027840851315,-151.14977106089006,-152.1219427737029,-153.05927194552584,-153.96377410862033,-154.8294408468987,-155.65439142324195,-156.44035325491834,-157.19359817339756,-157.9064309928388,-158.57327728440546,-159.18667295760042,-159.7336419177434,-160.2084015962086,-160.59794667358503,-160.8956344942797,-161.09846685231707,-161.20741083488826,-161.23726641126552,-161.1939533177622,-161.09253423198268,-160.94679458510126,-160.7639117195854,-160.54897262404518,-160.30978925754656,-160.04797683638904,-159.76397294592238,-159.46206230876209,,,,
33,WECC_PNW_TacomaPower,SH,WECC_PNW_TacomaPower_capacity_SH33,,,,,,,,,,-71.85439276673348,-72.43931773030455,-73.00625525378429,-73.55661198837329,-74.08964199817434,-74.60715156158716,-75.10878491483878,-75.59187288490611,-76.05764702843751,-76.50710889626596,-76.93727280850298,-77.34720419621891,-77.73776144121052,-78.1120611187632,-78.46627936560448,-78.79764615718474,-79.10245246527458,-79.37425025692269,-79.61016607952568,-79.8037373778872,-79.95166330817071,-80.05245401295757,-80.10659005363613,-80.12142577617071,-80.09990279402457,-80.0495059972143,-79.97708559118689,-79.88620811440191,-79.7794013744154,-79.66054726101873,-79.53044840151843,-79.38932223920723,-79.23929792259193,,,,
34,WECC_PublicServiceCO,SH,WECC_PublicServiceCO_capacity_SH34,,,,,,,,,,-784.9497319649578,-791.1148975755577,-797.0470070496422,-802.7504822014522,-808.2188027410058,-813.475873477939,-818.5235952813234,-823.3378822831976,-827.9349798445759,-832.328441544014,-836.4908078420679,-840.4199805063554,-844.1367386567972,-847.7104728970827,-851.1142862097064,-854.3276825000617,-857.3109511019848,-859.9838947362714,-862.2895205491284,-864.1269672497493,-865.4277694814316,-866.1515142469209,-866.2934087327576,-865.9352140364334,-865.1266672939885,-863.9717108297566,-862.5693455845733,-860.9820734281865,-859.2574017292728,-857.4514859468654,-855.5821171301008,-853.6546293205542,-851.6875452230877,,,,
35,WECC_PublicServiceNM,SH,WECC_PublicServiceNM_capacity_SH35,,,,,,,,,,-273.25716463540607,-275.4033857316832,-277.468475187969,-279.45397232885034,-281.3576073071253,-283.18770187925287,-284.944917776898,-286.62087021347,-288.221214533647,-289.7506690172067,-291.19967443304773,-292.5675003432731,-293.8613803873911,-295.1054708633714,-296.2904083655825,-297.40905778145566,-298.44759501041506,-299.37810172822367,-300.18073754893334,-300.8203905803746,-301.2732266221056,-301.5251770776364,-301.5745734699125,-301.44987852051753,-301.1684067506468,-300.7663426236825,-300.27815040566276,-299.7255882844257,-299.12519455323434,-298.4965180836779,-297.8457523062972,-297.1747541107981,-296.489971632145,,,,
36,WECC_SaltRiverProject,SH,WECC_SaltRiverProject_capacity_SH36,,,,,,,,,,-654.6109783643476,-659.7524351071004,-664.6995340466389,-669.4559627670575,-674.016283654672,-678.400432190935,-682.6099936108146,-686.6248814387709,-690.4586435381057,-694.1225829527685,-697.593799724649,-700.8705440271065,-703.9701446640973,-706.9504701195775,-709.7890895521473,-712.4689101875861,-714.9568152071087,-717.1859238701221,-719.1087068301446,-720.6410505375243,-721.7258581205631,-722.3294270495404,-722.4477603445471,-722.1490428967193,-721.4747531268506,-720.5115740209395,-719.342067684686,-718.0183577235119,-716.5800630376128,-715.074014625817,-713.5150493822684,-711.9076156455449,-710.2671604760857,,,,
37,WECC_TucsonElectric,SH,WECC_TucsonElectric_capacity_SH37,,,,,,,,,,-317.1724968810726,-319.6636385310027,-322.0606098236194,-324.3651974693408,-326.57476683238093,-328.6989770639577,-330.7385962430518,-332.68389205870113,-334.5414287296141,-336.31668281330417,-337.9985588085766,-339.58620888839664,-341.08802921506606,-342.53205826052266,-343.90742782027695,-345.2058560932939,-346.4112972990259,-347.49134634164017,-348.42297427417884,-349.1654263500117,-349.69103795922683,-349.9834795322691,-350.04081445007813,-349.8960796962764,-349.5693724197425,-349.102692311919,-348.53604241289867,-347.89467768268753,-347.1977942941484,-346.46808283042293,-345.7127320722022,-344.9338973311146,-344.13906302598446,,,,
