,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
10,isoNE_NewHampshire,SH,isoNE_NewHampshire_capacity_SH10,,,,,,,,,-454.71919591084577,-455.2541674479425,-459.8514327995804,-468.9966846049833,-482.39821747867467,-499.9410423272961,-521.3139979081075,-546.1280191806205,-574.0055630616973,-604.6094469766847,-637.6260674455849,-672.7389131521337,-709.6198268715427,-747.9454713428319,-786.6912369343023,-825.77386653836,-865.1878201093173,-905.0000053900682,-945.3166935208571,-986.2247150493213,-1027.7203196164241,-1069.649698811301,-1111.6880725122753,-1153.372947500146,-1193.1986746353446,-1230.70976733809,-1265.5816342722164,-1297.6472574349134,-1326.8875462958506,-1353.402681235278,-1377.378572291856,-1399.0555002709993,-1418.7014694002123,-1436.5908626997418,,,,
11,isoNE_RhodeIsland,SH,isoNE_RhodeIsland_capacity_SH11,,,,,,,,,-476.20497351492935,-476.7652228049206,-481.57971193294725,-491.1570828311688,-505.1918468450173,-523.5635815717227,-545.9464231975501,-571.9329231059304,-601.1276990576197,-633.1776363821217,-667.7543136311458,-704.5262641229813,-743.1498249906449,-783.2863810773845,-823.8629092803403,-864.7922185394619,-906.0685070383013,-947.7618439540989,-989.9835218075589,-1032.8244739461395,-1076.280772803902,-1120.191342422583,-1164.2160566086282,-1207.8705690375778,-1249.5780876692488,-1288.8616038868688,-1325.381189202633,-1358.9619339045253,-1389.583845422247,-1417.351837724139,-1442.4606052190416,-1465.1617821366244,-1485.7360360783607,-1504.4707148405712,,,,
12,isoNE_Vermont,SH,isoNE_Vermont_capacity_SH12,,,,,,,,,-305.4528989532437,-305.81226052920783,-308.90042580030934,-315.0436537544804,-324.0459943275158,-335.8302047897701,-350.18726580691197,-366.85582697727136,-385.5822776544069,-406.14011894442854,-428.3186909654829,-451.90538052689317,-476.67975141984033,-502.4246051961517,-528.4516709732426,-554.705021653463,-581.1809357686391,-607.9243579004227,-635.0066745839653,-662.486213338166,-690.3604548982784,-718.5260800611451,-746.7649211519004,-774.766303152156,-801.5188218840733,-826.716508966551,-850.1413235394311,-871.6810729933081,-891.322933462631,-909.1342000777589,-925.239755977041,-939.8010072969179,-952.9979830947914,-965.0149973158653,,,,
13,NY_A_West,SH,NY_A_West_capacity_SH13,,,,,,,,,-1023.1758266195778,-1029.1123060288276,-1036.2214553193705,-1036.4238464242965,-1029.8888200201995,-1016.5803714103612,-1009.8982317849831,-1009.5032971364219,-1015.2110105088892,-1026.3083265217313,-1042.0385413141723,-1061.6215440191695,-1084.2640057547471,-1109.6972642036935,-1139.296383946228,-1171.2377217025391,-1205.3462014900822,-1242.2264966369055,-1282.0785363576133,-1324.4583638372194,-1370.1547349514997,-1419.1195425665499,-1470.1679137318765,-1524.1808774101505,-1578.6576461304114,-1633.2997661867444,-1688.045547998663,-1742.1491811208202,-1794.0039482350355,-1841.3380435471604,-1883.460144534188,-1922.1850625791724,-1958.262979869634,-1991.0966971609034,,,,
14,NY_B_Genesee,SH,NY_B_Genesee_capacity_SH14,,,,,,,,,-661.959983655623,-665.8006840616345,-670.4000620236031,-670.5310021895289,-666.3030622215399,-657.6929483046033,-653.3698310825968,-653.1143217881969,-656.8070183438147,-663.986604623479,-674.1635189484646,-686.8330561025591,-701.4819592631482,-717.936413042414,-737.0860374874349,-757.7509973789943,-779.8180245069472,-803.6783219626286,-829.4612371526015,-856.8795451069768,-886.4435440687869,-918.1221103574825,-951.1486714460978,-986.0932231286657,-1021.3378409093816,-1056.6894353844993,-1092.108095492178,-1127.111307223224,-1160.6595790826163,-1191.2831299367137,-1218.5346976101168,-1243.5884033850225,-1266.929589639223,-1288.171888759297,,,,
15,NY_C_Central,SH,NY_C_Central_capacity_SH15,,,,,,,,,-1069.1181768357192,-1075.3212143564635,-1082.7495766482791,-1082.961055461086,-1076.1325951584179,-1062.2265743708954,-1055.2443952108888,-1054.8317273189646,-1060.79572681535,-1072.391331358332,-1088.8278597854076,-1109.2901729130613,-1132.949320031295,-1159.5245754238747,-1190.4527464300554,-1223.8283050576913,-1259.468314112219,-1298.0045977916373,-1339.6460624753302,-1383.928816925563,-1431.6770335103088,-1482.8404450028067,-1536.18097562404,-1592.6192140488038,-1649.5420831577524,-1706.6377281614775,-1763.8416895114817,-1820.3746685937324,-1874.5578037256018,-1924.01728113474,-1968.0307367306614,-2008.4944700414362,-2046.192347721994,-2080.5003552568833,,,,
16,NY_D_North,SH,NY_D_North_capacity_SH16,,,,,,,,,-290.5870469999384,-292.27303681344796,-294.2920707324233,-294.34955081745795,-292.4935706668057,-288.713904766703,-286.8161437261641,-286.7039803127042,-288.32499942875097,-291.47669262350803,-295.9441522196872,-301.50582283326867,-307.9363950979483,-315.15956757328223,-323.5658654704848,-332.6373649863595,-342.32434366710606,-352.79853175910665,-364.1167101582435,-376.1527929108557,-389.1307906266374,-403.03704063919537,-417.535033110439,-432.874984667778,-448.34665917441686,-463.86529428666864,-479.41336985544694,-494.7790719878734,-509.50608493771307,-522.9492045084787,-534.9120916494828,-545.9101618611146,-556.156470632873,-565.4814103953995,,,,
17,NY_E_MohawkValley,SH,NY_E_MohawkValley_capacity_SH17,,,,,,,,,-516.6664601259718,-519.6641656250562,-523.254026627331,-523.3562267507335,-520.0562768582603,-513.3359958917611,-509.9617591902179,-509.7623316025594,-512.6445185999881,-518.2482582819521,-526.1914428083917,-536.0801446551274,-547.5137616827199,-560.3566292235807,-575.3031047191419,-591.4323148518373,-608.6558526384274,-627.2790560470387,-647.402882036287,-668.8031486131268,-691.8781487157204,-716.6035899967166,-742.3811548482292,-769.6557307505607,-797.1645112763769,-824.7567881937834,-852.4014105154848,-879.721771178748,-905.9065365617162,-929.8085276290576,-951.0786517307366,-970.6333223987032,-988.8513542659778,-1005.4311835038359,,,,
18,NY_F_Capital,SH,NY_F_Capital_capacity_SH18,,,,,,,,,-799.3161759694168,-803.953818783751,-809.5075641689273,-809.6656743195298,-804.5604400291148,-794.163734033776,-788.9435732816429,-788.6350460033073,-793.0939742810434,-801.7633192441814,-814.0519355386187,-829.3503920002732,-847.0389314068485,-866.9076718099701,-890.0308287387548,-914.9837520648208,-941.6296705107083,-970.4409615111775,-1001.5738119611138,-1034.6813979281903,-1070.3799041521129,-1108.6317488123286,-1148.511296166517,-1190.7068157017388,-1233.264664821878,-1275.9516882190096,-1318.719693316367,-1360.9860448154375,-1401.4955575278893,-1438.47347185456,-1471.379719059389,-1501.632049696159,-1529.8165143163094,-1555.4665743209775,,,,
19,NY_G_HudsonValley,SH,NY_G_HudsonValley_capacity_SH19,,,,,,,,,-649.3140661252738,-653.0813947538479,-657.5929073526013,-657.7213460704327,-653.5741756073662,-645.1285471475704,-640.88801767288,-640.6373895639672,-644.2595417705911,-651.3019710343686,-661.2844681401192,-673.7119696335177,-688.0810238215817,-704.2211358420744,-723.0049306637828,-743.2751123436539,-764.9205765190264,-788.3250528354783,-813.6154176791541,-840.5099331539631,-869.509148893268,-900.5825357955084,-932.9781657430431,-967.2551454731913,-1001.8264589139949,-1036.5027053932565,-1071.2447363000529,-1105.5792554518225,-1138.4866295383968,-1168.5251557563392,-1195.2561163146904,-1219.8312023771034,-1242.7264844622919,-1263.5629760268337,,,,
20,NY_H_Millwood,SH,NY_H_Millwood_capacity_SH20,,,,,,,,,-196.95344296068853,-198.09616938981057,-199.46462571263038,-199.50358443693045,-198.2456423348596,-195.6838687804228,-194.39760851965184,-194.32158665053132,-195.42027738470765,-197.5564249944231,-200.5843698317422,-204.3539465808337,-208.7124455600964,-213.60815134878627,-219.3057532567185,-225.45421403951488,-232.0198329229341,-239.11900485174274,-246.79021465537096,-254.94800407633994,-263.74420252788246,-273.1695497583321,-282.9959668774344,-293.393045154873,-303.8794023201677,-314.39758834037684,-324.9357284477868,-335.35025989278415,-345.3319020029301,-354.44334971173,-362.55152877372177,-370.00577636138087,-376.95049675091894,-383.2707337008852,,,,
21,NY_I_Dunwoodie,SH,NY_I_Dunwoodie_capacity_SH21,,,,,,,,,-397.9428171074482,-400.2516864907507,-403.0166412739992,-403.0953570571093,-400.55369535101744,-395.37765288270975,-392.77877456908345,-392.625173005664,-394.84506862828215,-399.16113736406544,-405.2790750883083,-412.89547401125395,-421.7017854729627,-431.5935188897243,-443.1054768424059,-455.5283914561353,-468.7941705927977,-483.1379892842236,-498.63760581282315,-515.1203524698476,-532.8929993402131,-551.9368361613326,-571.7910314049716,-592.7982428414144,-613.9858415389663,-635.2377501769771,-656.5299758846166,-677.5724513030513,-697.7402773687405,-716.1498827793489,-732.5323921127076,-747.5936382623449,-761.6253888846883,-774.3953758361637,,,,
22,NY_J_NYC,SH,NY_J_NYC_capacity_SH22,,,,,,,,,-3514.085302666927,-3534.4740711453146,-3558.8903604930597,-3559.5854703546365,-3537.1409992855256,-3491.433289579714,-3468.483559888103,-3467.127161497998,-3486.73023572258,-3524.8438366162004,-3578.869073698413,-3646.1266654019582,-3723.8919330432695,-3811.2421590641998,-3912.899986539234,-4022.6021341435353,-4139.747305481013,-4266.412243961481,-4403.283604113256,-4548.836621494123,-4705.780268851823,-4873.949322802642,-5049.274351180055,-5234.781237559884,-5421.881056883344,-5609.548773419335,-5797.572515031638,-5983.390804546549,-6161.485390294647,-6324.053782084085,-6468.721640867461,-6601.721914924421,-6725.631096125574,-6838.3981107122745,,,,
23,NY_K_LongIsland,SH,NY_K_LongIsland_capacity_SH23,,,,,,,,,-1382.3737040201793,-1390.3942541703102,-1399.999153720829,-1400.272596597506,-1391.4433725080864,-1373.4628368846775,-1364.4348537517762,-1363.9012726616315,-1371.6127457739813,-1386.6059047621463,-1407.8583959976972,-1434.316241541784,-1464.9076051014151,-1499.269507301089,-1539.2597452735868,-1582.4144643715088,-1628.4971261347189,-1678.3246815568498,-1732.1672473487768,-1789.4250104472999,-1851.163628731736,-1917.3181064944508,-1986.2876072352528,-2059.2624554700174,-2132.863932947922,-2206.688810288259,-2280.653741059596,-2353.751089310214,-2423.810080758058,-2487.7613655330792,-2544.670924230266,-2596.9906790592922,-2645.734172465429,-2690.094551403074,,,,
24,PJM_AEP,SH,PJM_AEP_capacity_SH24,,,,,,,,,-2600.18857178919,-2657.7116191095834,-2703.052323314856,-2744.475787033309,-2783.69005848704,-2819.5099655997437,-2852.772047354123,-2883.296487272146,-2911.550544832557,-2937.900290105664,-2963.504822320794,-2986.321169695006,-3007.864447465094,-3026.9532008615115,-3045.6960713833714,-3062.918219789876,-3078.76252974281,-3095.4244647134847,-3112.46777285314,-3133.16047670404,-3156.9379643045772,-3184.7098211851717,-3216.865262643274,-3254.344832167073,-3280.4804851028184,-3311.906584284136,-3349.4142328043727,-3392.5021680158047,-3441.0685932924453,-3493.5671769414453,-3550.1098831881363,-3609.5400477556946,-3671.2047212007415,-3734.316160907681,,,,
25,PJM_AlleghenyPower,SH,PJM_AlleghenyPower_capacity_SH25,,,,,,,,,-985.9952824158416,-1007.808105494694,-1025.0013663730958,-1040.7092039702798,-1055.5793126524927,-1069.1622734472928,-1081.7753031517425,-1093.3502150962431,-1104.0641947536885,-1114.0560564263458,-1123.7653322252204,-1132.4173242834172,-1140.5865664989785,-1147.8250495075843,-1154.932373227867,-1161.4630369136141,-1167.4712222568712,-1173.7894521942096,-1180.252299391056,-1188.0990027412583,-1197.1154605690451,-1207.6465890284521,-1219.8399791254908,-1234.0522863167398,-1243.962963864165,-1255.879786310696,-1270.1027410981703,-1286.4417487026374,-1304.8582076956936,-1324.7657468538282,-1346.2068231738813,-1368.7428278823738,-1392.1261616021634,-1416.0581111894564,,,,
26,PJM_AtlanticElec,SH,PJM_AtlanticElec_capacity_SH26,,,,,,,,,-194.68696661895075,-198.99395716378643,-202.38880485362824,-205.49035240509932,-208.42648851473757,-211.1084744045326,-213.59894523824437,-215.88443740595017,-217.9999365742773,-219.97285193667088,-221.88997008830972,-223.59832520832052,-225.21136029569564,-226.64061490269074,-228.04397181580953,-229.3334659195454,-230.51979550978152,-231.76734409630987,-233.0434476831272,-234.59279675249257,-236.37311645122233,-238.45251124286162,-240.86012330057622,-243.66637503936894,-245.6232604152495,-247.9762635738116,-250.78461770421606,-254.01079118070948,-257.64716206519836,-261.5779500523874,-265.8115383709531,-270.2613227407696,-274.8784141128401,-279.6038309109934,,,,
27,PJM_BaltimoreGE,SH,PJM_BaltimoreGE_capacity_SH27,,,,,,,,,-641.6556313892278,-655.8507507925877,-667.0396001322521,-677.2617813444028,-686.9387941511312,-695.7781704040966,-703.986345111495,-711.5189444702115,-718.4912753772576,-724.9936739431147,-731.3121742485063,-736.9426265700168,-742.2589200303204,-746.9695038110127,-751.5947331306215,-755.8446897028289,-759.7546333188727,-763.8663444923501,-768.0721681637414,-773.1785631762627,-779.046198694972,-785.8995356240345,-793.8346216848122,-803.0835573612127,-809.5331237765884,-817.2882280528962,-826.5440928598925,-837.1770202457419,-849.161889579183,-862.1171083674725,-876.0703063281155,-890.7360502602654,-905.9532100474747,-921.5273922942549,,,,
28,PJM_ComEd,SH,PJM_ComEd_capacity_SH28,,,,,,,,,-2018.3316012572043,-2062.982433687975,-2098.177025770113,-2130.3309575132075,-2160.7700587976515,-2188.5743693249915,-2214.3932316401465,-2238.0870676817494,-2260.0185759795027,-2280.4719093057056,-2300.346789560889,-2318.057410794389,-2334.779843463228,-2349.5970127357186,-2364.1456990436936,-2377.513962694845,-2389.8127135720238,-2402.7461255000144,-2415.9755688494097,-2432.0377647035316,-2450.494447093165,-2472.0516591261076,-2497.0115194806235,-2526.104101607983,-2546.391251090918,-2570.7849776729295,-2599.899355421752,-2633.3452916948713,-2671.043769397391,-2711.7944870759593,-2755.684354171165,-2801.8155388536984,-2849.681205384839,-2898.669888183989,,,,
29,PJM_DaytonPL,SH,PJM_DaytonPL_capacity_SH29,,,,,,,,,-356.6465509381466,-364.53651578487063,-370.75552849316443,-376.4372454360752,-381.81594558623465,-386.7290686055702,-391.2913556886794,-395.47814288334456,-399.353520341832,-402.96769889476894,-406.4796626815443,-409.6091940102741,-412.5641088175941,-415.18235663792683,-417.75316253978576,-420.11538345543966,-422.2886175654645,-424.5739985965631,-426.91168945888455,-429.7499380144229,-433.01130106889974,-436.8205390130525,-441.2310373185791,-446.3718026255012,-449.9566158875779,-454.2670762918957,-459.4116929645773,-465.3217118174136,-471.98317024171183,-479.1839705954607,-486.93947009360494,-495.0910185792293,-503.5490563298414,-512.2055351485037,,,,
30,PJM_DelmarvaPL,SH,PJM_DelmarvaPL_capacity_SH30,,,,,,,,,-367.31513135066376,-375.4411134088196,-381.8461591433417,-387.6978366646659,-393.237433071682,-398.2975252622334,-402.99628675252,-407.30831580285115,-411.299619732339,-415.0219113580528,-418.63893060650736,-421.8620774673269,-424.9053843988693,-427.60195342359236,-430.2496613715157,-432.68254480647465,-434.920788161078,-437.2745331543106,-439.6821527538613,-442.60530352663915,-445.96422567403187,-449.8874116185528,-454.42984378326855,-459.7243878605574,-463.41643577399884,-467.85583754426426,-473.1543481955072,-479.2411569575831,-486.1018835499803,-493.5180857277659,-501.50558009538946,-509.9009706994268,-518.6120187641359,-527.5274439825972,,,,
31,PJM_Dominion_VP,SH,PJM_Dominion_VP_capacity_SH31,,,,,,,,,-1921.7487668618628,-1964.262931585707,-1997.7733636137868,-2028.3886394379194,-2057.3711442559215,-2083.844940452779,-2108.428297709346,-2130.988317166414,-2151.8703412106174,-2171.344925106228,-2190.2687365345064,-2207.131854812313,-2223.054072123014,-2237.1621982406728,-2251.014689057541,-2263.7432437562247,-2275.4534648702565,-2287.7679767217537,-2300.3643540599137,-2315.657928741362,-2333.2314070541147,-2353.757045960766,-2377.5225069125026,-2405.22292729598,-2424.53927971185,-2447.765697981745,-2475.4868710049973,-2507.332325314573,-2543.2268250054367,-2582.0275064191073,-2623.817120135408,-2667.740798099086,-2713.315958084662,-2759.960394856504,,,,
32,PJM_DukeOhioKentucky,SH,PJM_DukeOhioKentucky_capacity_SH32,,,,,,,,,-547.9398556887452,-560.0617343053507,-569.6164178343103,-578.3456180847363,-586.6092734497438,-594.1576316523235,-601.1669772336945,-607.5994173209734,-613.5534178847174,-619.1061211690204,-624.5017850986109,-629.3098925655887,-633.8497250379244,-637.87231358969,-641.822013961565,-645.451251323383,-648.7901356655772,-652.3013187937471,-655.8928690004598,-660.2534593379792,-665.2641086677369,-671.1164946894515,-677.8926370597861,-685.7907372741163,-691.2983247057806,-697.9207721840505,-705.8247895081712,-714.90474519209,-725.1391875498954,-736.2022568444053,-748.1175473880232,-760.6413143755456,-773.6359612389163,-786.9354863351034,,,,
33,PJM_DuqLight,SH,PJM_DuqLight_capacity_SH33,,,,,,,,,-286.06228594122973,-292.39074018847487,-297.37894205654953,-301.9361848855765,-306.25038126936244,-310.191143344096,-313.85050376320385,-317.2086798411861,-320.3170775860792,-323.21597055429464,-326.0328781799121,-328.5430409263798,-330.9131456766432,-333.01321353002584,-335.075228741059,-336.96994022292415,-338.713067461261,-340.5461465146911,-342.4211827098836,-344.697710739472,-347.3136142669105,-350.3689622329348,-353.9065745387318,-358.0299259950047,-360.90526538557106,-364.3626383882674,-368.4890789827648,-373.22944026917276,-378.5725229922346,-384.34820596009564,-390.56880702638756,-397.10707464070947,-403.8911739321587,-410.8344406273071,,,,
34,PJM_EKPC,SH,PJM_EKPC_capacity_SH34,,,,,,,,,-213.64466355658632,-218.3710484906831,-222.09647040832837,-225.500032005935,-228.7220751770517,-231.66522018074502,-234.3982012970785,-236.90624389340908,-239.22774037527728,-241.3927689138809,-243.49656697298136,-245.3712736428132,-247.14137846560666,-248.70980713318062,-250.24981631181186,-251.6648752586702,-252.9667240191437,-254.33575299251615,-255.7361175171869,-257.4363348784453,-259.39001369764804,-261.6718901292153,-264.31394407344237,-267.39345534736816,-269.5408929751118,-272.1230204636072,-275.2048388501062,-278.7451618564719,-282.73562535629196,-287.04917490518875,-291.6950100510378,-296.578093398109,-301.6447753128089,-306.8303308717594,,,,
35,PJM_FirstEnergy_ATSI,SH,PJM_FirstEnergy_ATSI_capacity_SH35,,,,,,,,,-1357.640258083318,-1387.6748508267442,-1411.3486589600398,-1432.9771525945332,-1453.4521574440312,-1472.154857880696,-1489.5220372258195,-1505.4598076390005,-1520.212139994582,-1533.9701709932312,-1547.3391028091005,-1559.2522356002078,-1570.5006586988513,-1580.467497400003,-1590.2537397704982,-1599.2459652809987,-1607.5187779865992,-1616.218498437331,-1625.1173458180012,-1635.9216575134592,-1648.3366318552444,-1662.8371920653365,-1679.6265596956707,-1699.1958220919466,-1712.8420687456833,-1729.2506238274086,-1748.8345471511211,-1771.3321137181774,-1796.690172307517,-1824.1013344930323,-1853.6240603192846,-1884.654418977432,-1916.8514850205884,-1949.8039532459145,,,,
36,PJM_JerseyCntrlPL,SH,PJM_JerseyCntrlPL_capacity_SH36,,,,,,,,,-433.628063380244,-443.22106285724294,-450.78243820137817,-457.69054346174954,-464.2302263031551,-470.2038380328052,-475.7508865244544,-480.84138415644395,-485.553254824395,-489.94754727583734,-494.2175620888646,-498.02259709003096,-501.6153249097204,-504.7987167826937,-507.9244264849667,-510.79652850932894,-513.4388512681587,-516.217527657975,-519.0598048613957,-522.510684230038,-526.4760065963209,-531.1074616554894,-536.4699580366728,-542.7203482296221,-547.0789369453272,-552.3198024254078,-558.5748752944443,-565.7605610187416,-573.859883185795,-582.61496326149,-592.0444732878185,-601.9555187586732,-612.2392086475766,-622.7641727498641,,,,
37,PJM_MetEd,SH,PJM_MetEd_capacity_SH37,,,,,,,,,-311.41723049541326,-318.30660316650653,-323.73693106099535,-328.6981021424648,-333.39468451518604,-337.68473347189126,-341.6684389203516,-345.32426474961187,-348.70817330577745,-351.8640077657235,-354.93059016558385,-357.66323955355085,-360.2434169959651,-362.5296229968752,-364.77440358424445,-366.837051585287,-368.73467977202216,-370.7302325944436,-372.7714614025832,-375.24976801258225,-378.0975304468287,-381.4236871914984,-385.2748534618544,-389.76367549110836,-392.89386871737844,-396.65768372622057,-401.14986869745525,-406.31038882160794,-412.1270522047204,-418.41465907380746,-425.1866190674413,-432.30440177686256,-439.6898052941338,-447.24848391435,,,,
