,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ERCOT_AEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_BEPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_CPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_FlatLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_LCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_RAYBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_FarWest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_NorthCen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_SouthCen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCOT_WZ_West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY_H_Millwood,70148.06021330011,70113.05421030593,70284.42730066107,69448.87317466596,67694.4857885056,65112.56407253721,63203.41045063421,61957.595430841924,61372.498523379756,61460.47890208504,62242.01846657309,63738.93125203746,65965.00470138894,68917.06814359679,72577.23211728604,76886.50332598119,81756.71138262938,87078.35493226911,92734.2367373667,98615.00265808876,104631.33439237904,110719.37036047259,116839.59154853963,122971.94554197635,129110.09073655735,135256.385579135,141418.0586349987,147604.39082982249,153824.58240329017,159555.245702198,164796.73307486362,169549.5621538774,173817.33797556406,177609.58102292725
NY_I_Dunwoodie,141733.58066898733,141662.851326876,142009.10925122185,140320.87898854696,136776.15365523164,131559.4019917005,127701.97274766027,125184.81371190851,124002.63020632329,124180.39384033676,125759.48812423501,128783.98813732056,133281.7512949813,139246.3712823891,146641.70258947273,155348.54974426178,165188.76520243377,175941.10237385353,187368.76520073047,199250.804539889,211406.75349415166,223707.58026506618,236073.4370091202,248463.8079869731,260865.88003926846,273284.4183885398,285734.0282917029,298233.461783008,310801.30787132337,322380.06609347253,332970.4483663429,342573.50056234066,351196.5066278097,358858.7026206214
NY_J_NYC,1251596.6397975313,1250972.0552318709,1254029.7304318408,1239121.595648291,1207819.442021452,1161752.2445237567,1127688.7187360823,1105460.621653425,1095021.1979386588,1096590.9626052913,1110535.3580712206,1137243.5950012268,1176961.6718900097,1229633.0169493265,1294938.442596847,1371825.3778646095,1458720.6679165503,1553670.5662412718,1654584.0147504292,1759509.8935763135,1866854.5665387353,1975478.601721788,2084676.8924586999,2194091.6592946784,2303609.753975653,2413273.256412981,2523211.1402090583,2633588.9976176466,2744570.981275878,2846818.6971345153,2940338.4318673317,3025139.42118532,3101285.986914865,3168947.9955426594
NY_K_LongIsland,492354.09327800066,492108.39369898057,493311.22442954517,487446.6503723567,475132.98399092234,457011.032770675,443611.0955866352,434866.9888701155,430760.319968975,431377.8352566675,436863.2927656044,447369.8005002803,462994.1295464864,483714.0256486427,509403.9265387731,539649.7710025352,573832.7101246578,611184.1775303781,650881.5911063047,692157.4177488823,734384.7515752071,777115.36194134,820071.8734193328,863113.5424393666,906195.8586502095,949335.3754812509,992582.8286719818,1036003.3590364333,1079661.5410710876,1119883.8298105886,1156672.6983117247,1190031.7797259171,1219986.377024987,1246603.3124241545
PJM_AEP,5971618.809515377,5946520.555554974,5917546.620218212,5883636.975434586,5850604.539991526,5818825.358989642,5790979.272864543,5768954.014765202,5753396.228451218,5745168.609073389,5744425.361013239,5751098.723546169,5763870.421575039,5783012.65124373,5808333.243471353,5838274.886822874,5871229.03306749,5906969.66030485,5944674.756828675,5983546.594835405,6022098.432984589,6059517.4002399,6095544.549453407,6129898.451409477,6149415.022076432,6167619.320209061,6184528.479232653,6200004.7405083785,6214244.1664312575,6227103.829192766,6238502.431205226,6248556.899833384,6257151.720393792,6264352.476837975
PJM_AlleghenyPower,2264446.5245520025,2254929.2302025375,2243942.2718468937,2231083.685301363,2218557.737811657,2206507.026226022,2195947.7499293033,2187595.7400729572,2181696.2049096804,2178576.2796934606,2178294.4389497065,2180824.9877132494,2185668.0341528547,2192926.7954415646,2202528.400784839,2213882.315424985,2226378.575536948,2239931.473287888,2254229.300645057,2268969.558066885,2283588.4710780275,2297777.797801059,2311439.345101441,2324466.3946119132,2331867.106550783,2338770.202838954,2345182.180496178,2351050.8012465574,2356450.4122350044,2361326.8150289683,2365649.181465141,2369461.8505700366,2372721.01900794,2375451.556308511
PJM_AtlanticElec,447120.0144646572,445240.80347819364,443071.4040573484,440532.4474779387,438059.17122166295,435679.7313541021,433594.7787092348,431945.6557437379,430780.77937375556,430164.74318447936,430109.0931013099,430608.75559609226,431565.02591232664,432998.28451093525,434894.1428910832,437135.99864836887,439603.4130657266,442279.46294049104,445102.6008266972,448013.0975154916,450899.6344798798,453701.34867399203,456398.8516445092,458971.07161190565,460432.35868284263,461795.39043420134,463061.4497170154,464220.22196725267,465286.38719442027,466249.24379718513,467102.70468597574,467855.52470042364,468499.05477424,469038.20545149845
PJM_BaltimoreGE,1473632.6738790215,1467439.1092404965,1460289.1321295872,1451921.1565258605,1443769.6522655534,1435927.4170246052,1429055.7623422586,1423620.5292804816,1419781.291884923,1417750.939792775,1417567.5264401862,1419214.3303281863,1422366.0371126635,1427089.8173790346,1433338.2490386604,1440727.0300978476,1448859.2147189544,1457679.0268606772,1466983.6164504774,1476576.1260207756,1486089.668352749,1495323.6490419332,1504214.1669938064,1512691.7731526312,1517507.9305689528,1522000.2549099724,1526172.9742378164,1529992.0934771523,1533505.995480374,1536679.4095620343,1539492.2736945106,1541973.4423627676,1544094.4096930607,1545871.360016126
PJM_ComEd,4635320.332022436,4615838.43764975,4593348.14216217,4567026.625178075,4541386.020090982,4516718.222541962,4495103.391907219,4478006.8340152055,4465930.489974698,4459544.005404482,4458967.077614069,4464147.109029095,4474060.821447131,4488919.500343738,4508573.979257317,4531815.433983181,4557395.269030372,4585138.040529549,4614405.682372204,4644578.978224338,4674503.882159097,4703549.423285306,4731514.600330445,4758180.9608770255,4773330.212647707,4787460.845555807,4800586.15899587,4812599.221256434,4823652.220887199,4833634.213737512,4842482.094580274,4850286.625369399,4856958.140709639,4862547.5485094935
PJM_DaytonPL,819077.9988181914,815635.4770693213,811661.3598775628,807010.2518822317,802479.4635010842,798120.5737578832,794301.1543967675,791280.1302987932,789146.1962875008,788017.681184646,787915.7359411279,788831.0663738324,790582.8554944522,793208.4382166725,796681.4562830043,800788.3060502085,805308.3561437931,810210.6049925371,815382.3039892599,820714.0353506461,826001.8749548218,831134.3279453721,836075.8766647751,840787.9197745827,843464.8477828157,845961.7821250756,848281.0728528551,850403.8247429641,852356.930066875,854120.784588766,855684.237384985,857063.3264236238,858242.2075025036,859229.8762346203
PJM_DelmarvaPL,843579.5661865828,840034.066237018,835941.0689138871,831150.8295586003,826484.5090096828,821995.2292049142,818061.5572806488,814950.1634919188,812752.3958432771,811590.1227969069,811485.1280046821,812427.839261061,814232.0306916146,816936.1540315083,820513.0625530184,824742.7629600742,829398.0240006458,834446.9167350726,839773.3198400246,845264.5424529518,850710.5603484281,855996.5434580812,861085.9116635738,865938.9089216609,868695.9134696479,871267.5400940708,873656.2091449106,875842.4601749268,877853.989900104,879670.6076514537,881280.8289411118,882701.1714904492,883915.3171402431,884932.5305946117
PJM_Dominion_VP,4413507.238614882,4394957.607591159,4373543.53589318,4348481.577404987,4324067.947267591,4300580.573096022,4280000.072799454,4263721.633208014,4252223.176139024,4246142.302788108,4245592.982612424,4250525.134979225,4259964.448421336,4274112.097811041,4292826.054720776,4314955.340578306,4339311.108692845,4365726.310676833,4393593.413676678,4422322.832598661,4450815.745853977,4478471.376280295,4505098.341080377,4530488.641398304,4544912.958934162,4558367.4013801925,4570864.631717567,4582302.835217475,4592826.91778018,4602331.244244157,4610755.729144622,4618186.791221137,4624539.055819392,4629860.99476152
PJM_DukeOhioKentucky,1258404.0958469901,1253115.1203464018,1247009.4193524788,1239863.6122864895,1232902.6602593584,1226205.807561442,1220337.77915057,1215696.378570859,1212417.873588486,1210684.0606552772,1210527.4353861571,1211933.7185084368,1214625.1088371098,1218658.96648729,1223994.7955120332,1230304.4224041423,1237248.8764847151,1244780.5279745874,1252726.1536773336,1260917.647763129,1269041.708018291,1276927.0374672196,1284519.0679665087,1291758.4937083125,1295871.2365419723,1299707.4431155762,1303270.723969791,1306532.049114447,1309532.734937746,1312242.662146179,1314644.698832873,1316763.4851966442,1318574.6787341575,1320092.1000049387
PJM_DuqLight,656973.477213679,654212.2682848566,651024.6724831242,647294.0697847268,643659.9741289082,640163.7564847843,637100.2421159088,634677.111828859,632965.5067685765,632060.3371848733,631978.5680234305,632712.7445219338,634117.8353577019,636223.7864554217,639009.4561459224,642303.5152902864,645928.9978834544,649861.0379052508,654009.200934757,658285.7241683358,662527.0423049673,666643.7265434681,670607.2885603836,674386.7666456181,676533.9012339687,678536.6648774502,680396.942526584,682099.5785301381,683666.1428840405,685080.9112458054,686334.9395819022,687441.0917705939,688386.6593511302,689178.8576060097
PJM_EKPC,490658.44888673373,488596.24921344675,486215.6039271422,483429.4157522838,480715.3035400948,478104.1650607885,475816.18957850605,474006.4828105301,472728.176283535,472052.15340084146,471991.0843755127,472539.40164319373,473588.7890445647,475161.6115935371,477242.07970504864,479702.236783489,482409.9163585826,485346.54732614855,488444.58904073783,491638.49614535196,494806.1104408039,497880.6423253875,500840.8153898074,503663.5059842093,505267.08628571435,506762.8436288647,508152.1857826665,509423.79379957705,510593.77715906803,511650.39218843234,512586.9590660769,513413.0851365507,514119.27912835573,514710.92975114565
PJM_FirstEnergy_ATSI,3117970.054051508,3104865.466040495,3089737.2628497453,3072031.9704740173,3054784.696692955,3038191.786484375,3023652.4688503942,3012152.3886582237,3004029.178958865,2999733.2800318724,2999345.2068362776,3002829.579365942,3009498.0847182856,3019492.845063613,3032713.522878945,3048346.996869343,3065553.393396834,3084214.6993163507,3103901.716454665,3124197.926028156,3144327.0536084794,3163864.673653765,3182675.58171132,3200612.8347335947,3210803.0502912886,3220308.087073295,3229136.890979992,3237217.5338920117,3244652.3861541273,3251366.820660847,3257318.3893839326,3262568.14377918,3267055.769996145,3270815.5114792585
PJM_JerseyCntrlPL,995874.5022224993,991688.91838556,986856.9951916436,981201.953954647,975693.2031027612,970393.4548986627,965749.6207821096,962076.5141010447,959481.9742961206,958109.8712510776,957985.9213112806,959098.824161014,961228.7337923471,964421.0437925034,968643.7065218262,973637.0123773349,979132.7071017252,985093.0974907451,991381.0983544445,997863.67427904,1004292.8844900809,1010533.1681682159,1016541.3412338387,1022270.4703194707,1025525.2083926835,1028561.1014929354,1031381.00692608,1033961.9509692047,1036336.6305419002,1038481.2098695291,1040382.1311217536,1042058.894033047,1043492.2344588711,1044693.0896990028
PJM_MetEd,715203.8938291158,712197.9469437938,708727.8206625605,704666.5584217481,700710.3570624297,696904.2544426458,693569.2074713225,690931.304608176,689067.9925472332,688082.5938465341,687993.5771286797,688792.8268833492,690322.4570309572,692615.0677337375,695647.6434444308,699233.6693773868,703180.4942608519,707461.0480911338,711976.880851268,716632.4509386299,721249.6955481872,725731.2594151605,730046.1291720856,734160.5988378411,736498.0433031432,738678.3205988301,740703.4827467854,742557.0307844933,744262.4465504336,745802.6119852577,747167.7903068427,748371.9855749302,749401.3629226222,750263.7771542856
PJM_PennElec,808686.1087725258,805287.2633372006,801363.5669709862,796771.4689880686,792298.1640880365,787994.5768959939,784223.6156623049,781240.9202098281,779134.0600640797,778019.8627733021,777919.21093989,778822.9282988387,780552.4919416029,783144.763102538,786573.7179393311,790628.4628627031,795091.1657150713,799931.2182515151,805037.3023404992,810301.3884151845,815522.1396006441,820589.4756093938,825468.3294071637,830120.5894023494,832763.5544161402,835228.8093979807,837518.6745835509,839614.4944790659,841542.8201656247,843284.296132269,844827.9129304838,846189.5050498139,847353.4293082611,848328.5671887612
PJM_PennPL_UGI,1890338.4939278385,1882393.5468196727,1873221.7381301452,1862487.5119689303,1852030.9697384203,1841971.1499358504,1833156.3661751007,1826184.1875160178,1821259.3114836153,1818654.8274869956,1818419.5495056883,1820532.027626333,1824574.9568867083,1830634.50200447,1838649.831131081,1848127.9714485188,1858559.7309374972,1869873.5615115876,1881809.2522597446,1894114.2794320686,1906318.0094405804,1918163.1248878406,1929567.6550759121,1940442.5125233943,1946620.5566983544,1952383.1960450276,1957735.8542139165,1962634.923187471,1967142.4672575241,1971213.242086332,1974821.5126153857,1978004.2926437275,1980725.0155619176,1983004.4422175754
PJM_PhiladelphiaElec,1881783.1019515162,1873874.1124969453,1864743.8140547746,1854058.1694109258,1843648.9519414506,1833634.6613929793,1824859.7720376502,1817919.148426274,1813016.5616531905,1810423.8651652941,1810189.6520172744,1812292.5693749017,1816317.2009363906,1822349.3214506505,1830328.374385078,1839763.6180435931,1850148.1649345541,1861410.7907875716,1873292.462367634,1885541.7988099242,1897690.2965443586,1909481.8027539176,1920834.7177279002,1931660.3571816483,1937810.4404439284,1943546.9989386338,1948875.4317696283,1953752.3282827889,1958239.4718761584,1962291.8229811622,1965883.7630123545,1969052.1382498061,1971760.547579134,1974029.6578874376
PJM_PotomacElec,1414013.6859269843,1408070.6953033477,1401209.985936557,1393180.554832789,1385358.8372573871,1377833.8765561765,1371240.229483853,1366024.8904975606,1362340.9777307839,1360392.7679113105,1360216.7749414619,1361796.9538265707,1364821.1515159095,1369353.8210639986,1375349.4589450678,1382439.310931389,1390242.4904852605,1398705.4781054205,1407633.6304564937,1416838.054364307,1425966.7058237279,1434827.1059095394,1443357.938783811,1451492.5651021341,1456113.874483346,1460424.4521547165,1464428.3551229998,1468092.963656952,1471464.703176328,1474509.7299473276,1477208.793594922,1479589.5812336581,1481624.7402563908,1483329.800221852
PJM_PublicServiceEG,1969576.6530170674,1961298.6740286672,1951742.4065565402,1940558.229064918,1929663.375304782,1919181.87356298,1909997.5965923024,1902733.1620205557,1897601.8477699165,1894888.1904596642,1894643.0502266104,1896844.0780318403,1901056.4765554976,1907370.0223200177,1915721.333561222,1925596.7733003008,1936465.80548971,1948253.8829300723,1960689.8873338944,1973510.7098009821,1986225.9889860053,1998567.6214037735,2010450.2003541614,2021780.904036201,2028217.916035584,2034222.1104978053,2039799.1384189366,2044903.5638447679,2049600.0526436472,2053841.463950809,2057600.9839598562,2060917.1779937015,2063751.946664079,2066126.921060289
PJM_RocklandElec,67547.2832896489,67263.3872600434,66935.6519037461,66552.08683445514,66178.44421830823,65818.97764645892,65503.9998275461,65254.86363921586,65078.8835184091,64985.81774267202,64977.410577232484,65052.89555440284,65197.361156170875,65413.88629809157,65700.2972815816,66038.97875642728,66411.73581325861,66816.01183119614,67242.508718824,67682.20306931504,68118.27777801048,68541.53814713737,68949.05512564337,69337.64535913817,69558.40481645359,69764.32065305967,69955.58667173727,70130.64463139644,70291.71226939805,70437.17287418028,70566.10685737671,70679.83682950267,70777.05615942583,70858.5066925141
SERC_Central_TVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERC_Entergy_Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERC_Southern_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERC_TVA_LGEEnergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERC_VACARSouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_AEPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_EMDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_GMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_GRDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_INDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_KACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_KCPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_LES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_MIDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_NPPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_OKGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_OMPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_OPPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_SPRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_SPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_SUNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_WERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_WFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_Alberta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_AZPublicService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_BritishColumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_BANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_IID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_LDWP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_PGandE_BayArea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_PGandE_North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_PGandE_ZP26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_SCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_SDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_CA_TIDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_ElPasoElectric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_N_BajaCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_NevadaNorth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_NevadaSouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_NorthwesternMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_Avista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_Bonneville_IDMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_Bonneville_OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_Bonneville_WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_ChelanCountyPUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_DouglasCountyPUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_GrantCountyPUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_IdahoPowerFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_IdahoPowerMV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_IdahoPowerTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_Olympia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PacificorpEastID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PacificorpEastUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PacificorpEastWY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PACWSouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PortlandGeneral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PugetSoundCentral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_PugetSoundNorth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_SeattleCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PNW_TacomaPower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PublicServiceCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_PublicServiceNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_SaltRiverProject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_TucsonElectric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_VEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_WAPA_CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_WAPA_LwrCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_WAPA_UprMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECC_WAPA_WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAISO_PGAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAISO_SCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAISO_SDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG&E_NP-15 Exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG&E_ZP-26 Exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCE Exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDGE Exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERC_AECI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP_IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LRZ_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_EES_EAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_CLEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_EES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LAFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_EES_EMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_SME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LEPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISO_LAGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
