area,,ERCOT_AEN,ERCOT_BEPC,ERCOT_CPS,ERCOT_FlatLoad,ERCOT_Houston,ERCOT_LCRA,ERCOT_North,ERCOT_RAYBURN,ERCOT_South,ERCOT_West,ERCOT_WZ_Coast,ERCOT_WZ_East,ERCOT_WZ_FarWest,ERCOT_WZ_North,ERCOT_WZ_NorthCen,ERCOT_WZ_South,ERCOT_WZ_SouthCen,ERCOT_WZ_West,FRCC,isoNE_Boston,isoNE_ConnCentral,isoNE_ConnNorwalk,isoNE_ConnSW,isoNE_MaineBHE,isoNE_MaineCentral,isoNE_MaineSouth,isoNE_MassCentral,isoNE_MassSE,isoNE_MassWest,isoNE_NewHampshire,isoNE_RhodeIsland,isoNE_Vermont,MISO_ALTE,MISO_ALTW,MISO_AMIL,MISO_AMMO,MISO_BREC,MISO_CONS,MISO_CWLD,MISO_CWLP,MISO_DECO,MISO_DEI,MISO_DPC,MISO_GRE,MISO_HE,MISO_IPL,MISO_MDU,MISO_MEC,MISO_MGE,MISO_MP,MISO_MPW,MISO_NIPS,MISO_NSP,MISO_OTP,MISO_SIGE,MISO_SIPC,MISO_SMP,MISO_UPPC,MISO_WEC,MISO_WPS,MRO_Manitoba,MRO_Saskatchewan,NPCC_NewBrunswick,NPCC_NorthernMaineISA,NPCC_NovaScotia,NPCC_Ontario_Bruce,NPCC_Ontario_East,NPCC_Ontario_Essa,NPCC_Ontario_Niagara,NPCC_Ontario_Northeast,NPCC_Ontario_Northwest,NPCC_Ontario_Ottawa,NPCC_Ontario_Southwest,NPCC_Ontario_Toronto,NPCC_Ontario_West,NPCC_PrinceEdwardIsland,NPCC_Quebec,NY_A_West,NY_B_Genesee,NY_C_Central,NY_D_North,NY_E_MohawkValley,NY_F_Capital,NY_G_HudsonValley,NY_H_Millwood,NY_I_Dunwoodie,NY_J_NYC,NY_K_LongIsland,PJM_AEP,PJM_AlleghenyPower,PJM_AtlanticElec,PJM_BaltimoreGE,PJM_ComEd,PJM_DaytonPL,PJM_DelmarvaPL,PJM_Dominion_VP,PJM_DukeOhioKentucky,PJM_DuqLight,PJM_EKPC,PJM_FirstEnergy_ATSI,PJM_JerseyCntrlPL,PJM_MetEd,PJM_PennElec,PJM_PennPL_UGI,PJM_PhiladelphiaElec,PJM_PotomacElec,PJM_PublicServiceEG,PJM_RocklandElec,SERC_Central_TVA,SERC_Entergy_Delta,SERC_Southern_SE,SERC_TVA_LGEEnergy,SERC_VACARSouth,SPP_AEPW,SPP_EMDE,SPP_GMO,SPP_GRDA,SPP_INDN,SPP_KACY,SPP_KCPL,SPP_LES,SPP_MIDW,SPP_NPPD,SPP_OKGE,SPP_OMPA,SPP_OPPD,SPP_SPRM,SPP_SPS,SPP_SUNC,SPP_WERE,SPP_WFEC,WECC_Alberta,WECC_AZPublicService,WECC_BritishColumbia,WECC_CA_BANC,WECC_CA_IID,WECC_CA_LDWP,WECC_CA_PGandE_BayArea,WECC_CA_PGandE_North,WECC_CA_PGandE_ZP26,WECC_CA_SCE,WECC_CA_SDGE,WECC_CA_TIDC,WECC_ElPasoElectric,WECC_N_BajaCA,WECC_NevadaNorth,WECC_NevadaSouth,WECC_NorthwesternMT,WECC_PNW_Avista,WECC_PNW_Bonneville_IDMT,WECC_PNW_Bonneville_OR,WECC_PNW_Bonneville_WA,WECC_PNW_ChelanCountyPUD,WECC_PNW_DouglasCountyPUD,WECC_PNW_GrantCountyPUD,WECC_PNW_IdahoPowerFE,WECC_PNW_IdahoPowerMV,WECC_PNW_IdahoPowerTV,WECC_PNW_Olympia,WECC_PNW_PacificorpEastID,WECC_PNW_PacificorpEastUT,WECC_PNW_PacificorpEastWY,WECC_PNW_PACWSouth,WECC_PNW_PortlandGeneral,WECC_PNW_PugetSoundCentral,WECC_PNW_PugetSoundNorth,WECC_PNW_SeattleCL,WECC_PNW_TacomaPower,WECC_PublicServiceCO,WECC_PublicServiceNM,WECC_SaltRiverProject,WECC_TucsonElectric,WECC_VEA,WECC_WAPA_CO,WECC_WAPA_LwrCO,WECC_WAPA_UprMO,WECC_WAPA_WY,CAISO_PGAE,CAISO_SCE,CAISO_SDGE,PG&E_NP-15 Exports,PG&E_ZP-26 Exports,SCE Exports,SDGE Exports,Primary Key,SERC_AECI,SPP_IS,SWPA,MISO_LRZ_1,MISO_LRZ_2,MISO_LRZ_3,MISO_LRZ_4,MISO_LRZ_5,MISO_LRZ_6,MISO_LRZ_7,MISO_LRZ_8,MISO_LRZ_9,MISO_LRZ_10,MISO_EES_EAI,MISO_CLEC,MISO_EES,MISO_LAFA,MISO_EES_EMI,MISO_SME,MISO_LEPA,MISO_LAGN
group,,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,New England,New England,New England,New England,New England,New England,New England,New England,New England,New England,New England,New England,New England,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,OTHER,Mountain,OTHER,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Mountain,OTHER,Mountain,Mountain,Mountain,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Mountain,Mountain,Mountain,Pacific,Mountain,Mountain,Mountain,Pacific,Pacific,Pacific,Pacific,Pacific,Pacific,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,OTHER,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST,EAST
Demand Year,Demand Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,13,0.0,0.0,0.0,0.02203968223422078,0.0,0.0,0.0,0.0,0.0,0.0,0.02107682162302838,0.0032911686296084267,0.0028775699856064428,0.0018352320718248987,0.031850302402496464,0.006657821806730213,0.01581163120497562,0.002184970115263928,0.06839558276957172,0.2120609736814474,0.11702830676561937,0.044348529567390306,0.07941371628464998,0.013513857232383467,0.04480873773111796,0.03253487308987891,0.06058645319515157,0.10096479139887944,0.0739320069210321,0.08120946835549628,0.08504666852677333,0.054551617250179936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.952073213257123e-05,6.589200772554499e-05,4.070780212677064e-05,1.7777315465794214e-06,2.6260920449194375e-05,1.6578495202362069e-06,2.465213550861881e-05,2.1116634176160593e-05,1.0752436867662862e-05,2.815804405935576e-05,1.115787674277286e-05,1.9913463585301532e-05,7.262925699743069e-05,0.00013343994232251758,3.526474896684712e-05,2.632842922201949e-06,0.0004827738749005413,0.004485552685697218,0.002902000130633023,0.004686961697753437,0.0012739193745475623,0.0022650404432291173,0.003504162946935912,0.002846561047861912,0.0008634342427228784,0.0017445618099946579,0.015405577767825215,0.006060258578617087,0.03948795249675835,0.014973888931168348,0.0029566277511546553,0.00974454982476154,0.03065153937597275,0.005416238735288173,0.00557825790616986,0.029184777150346473,0.008321328394128493,0.004344305671103153,0.0032445301918634767,0.020617902332364872,0.006585324062184458,0.004729360377125726,0.005347521278001565,0.012500060541720013,0.012443487119549488,0.009350313045882831,0.013024031136939566,0.00044666345909028275,0.04740772859256736,0.05219989162937041,0.07120734226186183,0.010481020202931115,0.06471372134281668,0.013788376008378848,0.0015208902986059507,0.0026609146684662675,0.0013819257028840713,0.00040917353205017115,0.0007977597166920168,0.0047942785568290585,0.000990766099783654,0.0005661520569820525,0.0049718444270872774,0.008693007494239133,0.0004889495037453976,0.0037468972491350875,0.0010165002841091228,0.008147442784665405,0.0016701485681621165,0.008047079465561853,0.0019300638309163703,0.00022499977186440128,0.10682584356539758,0.00017107037109987276,0.0415076434303633,0.009592969281868256,0.06743960555360716,0.10426422957110144,0.11030883172075176,0.015390010933921977,0.23109772450642627,0.04685082417015658,0.006415942896045221,0.02962917143475706,3.6270074610567165e-05,0.04558809884637986,0.07462963535706554,0.039680821451767545,0.029975450250655004,0.008293276669486106,0.042435995296350545,0.07193695459327873,0.004662389371402636,0.004456088956738803,0.011759123635838508,0.007762966628521943,0.0194538088021526,0.03556737698326787,0.01860829740267778,0.015866142949927317,0.10549593294776234,0.0409179476077073,0.026468343201369836,0.04936768922905535,0.03901140841293091,0.025106760464588533,0.023415097064345098,0.011635343387040208,0.15195002010330003,0.04796956669656388,0.10289796802028887,0.04985618408437201,0.002164970772894566,0.06525840472582192,0.03272198682460644,0.0034639532366313053,0.02229919896081403,0.00029672495037721107,0.00029627265535313654,6.000024136805125e-05,2.4574541914645315e-05,0.0,2.506185577697539e-06,5.89417719199236e-06,0.9978333787300921,0.005670465452305122,0.008587497336656948,0.0013475473080516013,0.031350603369954474,0.021012649627473918,0.014504116721013446,0.015559726210581867,0.013219474163133075,0.03202499532324741,0.032773815475888146,0.011628949923579908,0.0325650534920471,0.007115757967506788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,14,0.0,0.0,0.0,0.012756543052814298,0.0,0.0,0.0,0.0,0.0,0.0,0.02469201916927949,0.003468749141044436,0.00276106470655613,0.0019626910903898925,0.036312145926534804,0.007575120415815139,0.01778630584664092,0.0023968988857490468,0.07136162308063532,0.21749776516770958,0.12437327529247152,0.04733957790819698,0.08445722725329395,0.010960394885149053,0.03497998367600762,0.026701387539352483,0.061992304403591277,0.10528975086478293,0.07279723269462474,0.07726689727544794,0.09296902328112247,0.04337517975824945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010688471541085746,7.816215406240614e-05,7.322965293641506e-05,3.1828334609639676e-06,4.7228351890705e-05,3.311050549575361e-06,3.349312407053795e-05,3.982682693990048e-05,1.671510325132374e-05,3.410132733495259e-05,1.4659795698334087e-05,3.1458789043268165e-05,9.215327939886331e-05,0.0001853971301444292,6.379842419921306e-05,4.725283522958339e-06,0.0008762816456422681,0.004407755050038994,0.0030860266021982647,0.004364395180143766,0.0012768734100180805,0.0020543607322773333,0.0035824223541022493,0.003416458714158447,0.0010271803661386666,0.0022098581967291836,0.0172527427145183,0.008038022777818735,0.03435507870559575,0.013253347157583601,0.003694417451292426,0.010284297035142494,0.033221222943105595,0.005194711367488009,0.00591256971777979,0.02942918877053918,0.00829441771686507,0.0043131572845983126,0.0038851455067046774,0.019451258060625812,0.008923670120154308,0.004466340447212876,0.0043476985859721845,0.011096768515284447,0.012978518542304533,0.009751159557415335,0.014872282935019876,0.0006037218761868111,0.046333622159624735,0.04886181046523216,0.06973184786293536,0.010234280361609569,0.06670512245863545,0.014711255436988679,0.0016232607427214601,0.0028388865025744383,0.0014747651418408891,0.0004367517695109664,0.0008516659506217,0.005115819060757434,0.001058395121473347,0.000604173281181942,0.005305078161129905,0.009275151745758643,0.0005226462841563511,0.003996278690648763,0.0010846002276440048,0.008692816052073143,0.0017819472199060054,0.008585083950383208,0.0020600125122324266,0.0002729998034418046,0.12366316759353714,0.00026092672835537897,0.04800374165568264,0.012383604745099707,0.07792635741315532,0.08283728049661976,0.12641906543645562,0.017634678345167736,0.24762957608741867,0.04716399506781751,0.006919937072154428,0.0323801375497713,6.226555231713173e-05,0.035473362071802295,0.09784790549211886,0.029846325973213992,0.02475657978655555,0.007430162847059824,0.03835197074705557,0.06479867341298524,0.005389259747438241,0.0053042221182873425,0.008588800544240827,0.007798874592780282,0.019497186481950705,0.03738194741518312,0.017666567456099323,0.017703774392049756,0.10609101977689296,0.028513606897232553,0.026265997703984013,0.04277392746290233,0.03707640630979208,0.023831795569539523,0.019718100259364768,0.011129299715123943,0.1398696896903485,0.041593997828161505,0.12098127611964855,0.054855375300273124,0.0025831715423343974,0.05057751159959196,0.03142584487808089,0.002747704761591365,0.01916812004343677,0.0005066181364501492,0.0005769748850272304,0.00010992003282437788,4.794470701307984e-05,0.0,7.600707540014592e-06,1.566487285685934e-05,0.996434475086617,0.006487124282517928,0.006992395830849675,0.001549357842696036,0.02867103650320274,0.019986887886582583,0.01368662320393659,0.015120942044519498,0.013433508114421958,0.028402581105232676,0.03474119655901725,0.011738404030096702,0.029660486398578115,0.007525955328235027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
